species,larval,postlarval,juvenile-adult
monodon,0.238371034,0.191204929,0.393551984
monodon,0.204964554,0.25067967,0.341678476
monodon,0.223812247,0.272453435,0.378972856
monodon,0.187455799,0.278663423,0.244493947
monodon,0.227028141,0.187424762,0.228485989
monodon,0.237858114,0.22294109,0.292658792
monodon,0.207748843,0.28016958,0.319293375
monodon,0.257233624,0.233586903,0.281452621
monodon,0.222968639,0.246695536,0.350184827
monodon,0.317612366,0.271986482,0.337440801
monodon,0.264231777,0.302728937,0.257768229
monodon,0.232372942,0.257400938,0.213302898
monodon,0.230053285,0.251544442,0.351922073
monodon,0.290837383,0.233178119,0.245788071
monodon,0.216759507,0.235740061,0.243081017
monodon,0.237179009,0.267406679,0.371688648
monodon,0.202687047,0.240305105,0.377059437
monodon,0.215763543,0.213828797,0.288838226
monodon,0.295086114,0.26712825,0.34916356
monodon,0.224009936,0.236743011,0.342536747
monodon,0.218211136,0.222844831,0.276064811
monodon,0.216479438,0.246196531,0.327509462
monodon,0.247635719,0.260812652,0.390258961
monodon,0.214228268,0.256232592,0.355796494
monodon,0.18200697,0.203823338,0.225438215
monodon,0.233817316,0.287306527,0.356759314
monodon,0.22140522,0.294938281,0.268774454
monodon,0.300218971,0.266739743,0.227038782
monodon,0.225305001,0.260097744,0.306842922
monodon,0.2515855,0.237952411,0.21401748
monodon,0.258178008,0.312447552,0.305854156
monodon,0.280049335,0.292492767,0.393020615
monodon,0.220158477,0.248016061,0.234531006
monodon,0.246162943,0.242480676,0.343990383
monodon,0.237803696,0.228645724,0.310202124
monodon,0.256783038,0.230388166,0.352084302
monodon,0.223111866,0.1842691,0.377023904
monodon,0.226957127,0.304649694,0.298190507
monodon,0.241987622,0.294777876,0.250749156
monodon,0.271278724,0.286100506,0.290350046
monodon,0.266959629,0.222443644,0.283951595
monodon,0.223948628,0.288673395,0.25950311
monodon,0.24517263,0.228730777,0.214517741
monodon,0.282871228,0.288026708,0.210476478
monodon,0.249840708,0.226013877,0.273346859
monodon,0.283886271,0.235839184,0.362574875
monodon,0.24610972,0.228460662,0.264689681
monodon,0.242687768,0.196363535,0.340097146
monodon,0.327466924,0.251722445,0.307427488
monodon,0.207724436,0.214055355,0.309328954
monodon,0.276299036,0.237053073,0.294691646
monodon,0.229527366,0.322630114,0.22047405
monodon,0.220170086,0.256859411,0.253893713
monodon,0.256820195,0.274249153,0.314476485
monodon,0.325336747,0.272267539,0.347195731
monodon,0.288741458,0.268493053,0.302815978
monodon,0.189115327,0.273262409,0.316730849
monodon,0.295354203,0.234321568,0.214188457
monodon,0.250168807,0.257560146,0.302425433
monodon,0.255012063,0.220215783,0.272612925
monodon,0.295745499,0.230474702,0.375664049
monodon,0.2726991,0.204535147,0.290101476
monodon,0.237983678,0.229749507,0.356605968
monodon,0.246328906,0.229972224,0.339465357
monodon,0.286470745,0.329048827,0.327866098
monodon,0.270017037,0.294421792,0.344230596
monodon,0.239489842,0.177881117,0.31916827
monodon,0.334507684,0.25860787,0.376590961
monodon,0.169919385,0.251956525,0.217379223
monodon,0.254334126,0.236944747,0.288881553
monodon,0.203098454,0.249130016,0.377789152
monodon,0.246962486,0.246334077,0.345189242
monodon,0.213310561,0.256658145,0.368755543
monodon,0.211292321,0.269037104,0.281634189
monodon,0.225299914,0.252438157,0.290217108
monodon,0.281696399,0.264084078,0.344628397
monodon,0.197313245,0.256052279,0.273237552
monodon,0.252822071,0.265232307,0.224413108
monodon,0.225642106,0.291864342,0.213234051
monodon,0.256735354,0.234808857,0.327952806
monodon,0.28761932,0.248132807,0.247325672
monodon,0.239632336,0.252425086,0.33384438
monodon,0.288734257,0.239479228,0.210145035
monodon,0.29030486,0.231195108,0.320599514
monodon,0.25075533,0.28467625,0.338752393
monodon,0.239562835,0.247453709,0.357311484
monodon,0.261841884,0.258883196,0.342798991
monodon,0.18572916,0.280940164,0.360580223
monodon,0.288447342,0.198067132,0.217863522
monodon,0.232582556,0.217230028,0.210472556
monodon,0.267823523,0.206691913,0.23894072
monodon,0.280805798,0.230428643,0.334703435
monodon,0.229434298,0.239908026,0.279375695
monodon,0.236292763,0.265993908,0.325983343
monodon,0.255130844,0.219742571,0.228163502
monodon,0.276059592,0.279075518,0.289957809
monodon,0.263938055,0.25503486,0.331587315
monodon,0.244850665,0.240948342,0.373164607
monodon,0.215332898,0.226946656,0.254640155
monodon,0.269191773,0.212110349,0.385173165
monodon,0.259104034,0.259211514,0.391892561
monodon,0.276831343,0.279227953,0.357907601
monodon,0.224630974,0.271273592,0.30381698
monodon,0.256293874,0.25509605,0.349642241
monodon,0.25177441,0.222862232,0.346655302
monodon,0.235081916,0.232188076,0.314038696
monodon,0.219397887,0.19838792,0.349424448
monodon,0.247664013,0.224613425,0.381892485
monodon,0.280390686,0.281143253,0.361387744
monodon,0.200398463,0.316118854,0.312989061
monodon,0.23238186,0.22479241,0.382266729
monodon,0.225053396,0.257509518,0.217429553
monodon,0.228707562,0.260914962,0.252712005
monodon,0.296673636,0.23275759,0.258330229
monodon,0.2636129,0.229567243,0.230476479
monodon,0.222589001,0.271304847,0.215641224
monodon,0.255974315,0.245932895,0.298097713
monodon,0.185408715,0.269507504,0.249920925
monodon,0.246893685,0.288851195,0.366390791
monodon,0.25210991,0.244192119,0.259206262
monodon,0.220123479,0.244612669,0.293851326
monodon,0.282621844,0.269838581,0.348217763
monodon,0.278138991,0.227597703,0.365081336
monodon,0.247242407,0.22988873,0.371255152
monodon,0.232722587,0.284915354,0.315441027
monodon,0.228141458,0.244361986,0.395664947
monodon,0.22482943,0.277907334,0.394277133
monodon,0.292288592,0.254382067,0.322271314
monodon,0.274601037,0.210230165,0.324838972
monodon,0.304273929,0.183355751,0.374798295
monodon,0.23782983,0.291357211,0.3692871
monodon,0.202918655,0.275823992,0.251145679
monodon,0.273579161,0.312922553,0.372545892
monodon,0.257105565,0.237969401,0.261614414
monodon,0.208371106,0.226864136,0.34698358
monodon,0.228257909,0.238140879,0.228717085
monodon,0.233459157,0.266588215,0.381630288
monodon,0.254675899,0.240099975,0.329382406
monodon,0.25259989,0.264868953,0.266013315
monodon,0.226212524,0.229758654,0.244610924
monodon,0.21208009,0.22701857,0.248081382
monodon,0.242012242,0.215323459,0.34719054
monodon,0.256601143,0.196239152,0.335175065
monodon,0.224995993,0.32155753,0.34777333
monodon,0.254917637,0.217194871,0.252268608
monodon,0.219873454,0.276701626,0.381605246
monodon,0.212279023,0.243281471,0.227220476
monodon,0.266039599,0.202307605,0.398884015
monodon,0.235296057,0.199533005,0.331326949
monodon,0.261946211,0.248704829,0.375836246
monodon,0.265175454,0.234731828,0.260137201
monodon,0.266414536,0.210199227,0.362892401
monodon,0.203885857,0.260419447,0.34399381
monodon,0.228571819,0.241543244,0.365627283
monodon,0.213336176,0.257771036,0.396341576
monodon,0.235616684,0.234082307,0.285660273
monodon,0.228639278,0.268868722,0.31058326
monodon,0.220392664,0.232788267,0.269625562
monodon,0.23636046,0.203022853,0.329713665
monodon,0.265329392,0.228094694,0.290756096
monodon,0.193759517,0.249467206,0.295612756
monodon,0.276041094,0.223051692,0.254886062
monodon,0.293105369,0.193488299,0.376702353
monodon,0.242966673,0.179005752,0.324370914
monodon,0.234488229,0.248474626,0.388884367
monodon,0.213657143,0.228149669,0.368075293
monodon,0.217300431,0.258299954,0.244193247
monodon,0.245261262,0.215648034,0.380670924
monodon,0.232368795,0.292572762,0.248904298
monodon,0.239982598,0.233037216,0.394712737
monodon,0.300705826,0.250771991,0.261468376
monodon,0.242317064,0.228378215,0.204660981
monodon,0.254727486,0.21400608,0.267470577
monodon,0.271227928,0.257578033,0.382465738
monodon,0.220633192,0.253372072,0.334052374
monodon,0.232575893,0.281341168,0.216802414
monodon,0.316736843,0.237627164,0.280630346
monodon,0.230183542,0.225864911,0.367984024
monodon,0.25128976,0.259008452,0.37482091
monodon,0.260438588,0.241354531,0.201263977
monodon,0.23616635,0.259751644,0.24177377
monodon,0.255173891,0.274339401,0.317451445
monodon,0.287193059,0.26545663,0.338514306
monodon,0.274571964,0.195878571,0.254389772
monodon,0.244458957,0.235047433,0.2032948
monodon,0.22558617,0.252282321,0.224290618
monodon,0.2346326,0.251337377,0.352503701
monodon,0.238138631,0.25999868,0.250841441
monodon,0.259942939,0.235762436,0.271298953
monodon,0.223095679,0.289138436,0.35888402
monodon,0.252908501,0.243443901,0.360170659
monodon,0.308475018,0.277187949,0.218852094
monodon,0.25128285,0.202842534,0.307940087
monodon,0.279423657,0.231641957,0.277428745
monodon,0.245519719,0.217770505,0.267068261
monodon,0.224911683,0.262222916,0.304363029
monodon,0.271771549,0.19709852,0.210635659
monodon,0.292264158,0.25533736,0.2573039
monodon,0.25022819,0.249558736,0.257105399
monodon,0.232503793,0.255075268,0.383786009
monodon,0.258386137,0.231142025,0.329611374
monodon,0.278461436,0.222599327,0.242724144
monodon,0.278796979,0.224722039,0.229530566
monodon,0.220927082,0.242234999,0.345453207
monodon,0.226689615,0.260691811,0.290411876
monodon,0.287017948,0.270476573,0.250008238
monodon,0.243261468,0.224118327,0.351000594
monodon,0.232732228,0.213096496,0.219892015
monodon,0.273880277,0.228423114,0.291748707
monodon,0.269051189,0.239645704,0.366627567
monodon,0.266854911,0.254346329,0.321845084
monodon,0.229757324,0.221461785,0.2949117
monodon,0.21012828,0.236856983,0.338600238
monodon,0.282874808,0.22364736,0.382260779
monodon,0.197874714,0.260158324,0.227787315
monodon,0.249577225,0.236950309,0.375323276
monodon,0.252762858,0.260817848,0.304324562
monodon,0.258741187,0.197868136,0.286452652
monodon,0.326976885,0.263664406,0.269655435
monodon,0.210258078,0.216650781,0.369880722
monodon,0.317907188,0.24571846,0.244179409
monodon,0.271649337,0.292072365,0.278396309
monodon,0.247766745,0.2782641,0.264866687
monodon,0.229815826,0.278886254,0.290415127
monodon,0.248199547,0.217617886,0.275418168
monodon,0.260443981,0.304164468,0.316705669
monodon,0.268428839,0.28327691,0.280538048
monodon,0.246085192,0.228267802,0.204284596
monodon,0.23473079,0.192727491,0.359891526
monodon,0.225265152,0.23613934,0.387574702
monodon,0.203774516,0.263290453,0.239136149
monodon,0.301848835,0.260705347,0.238465562
monodon,0.272539292,0.263160499,0.215220087
monodon,0.230031883,0.201112303,0.366203736
monodon,0.274463093,0.292980381,0.221711203
monodon,0.280879109,0.227994859,0.23159909
monodon,0.256326309,0.275970424,0.339126527
monodon,0.254341155,0.238151889,0.36752959
monodon,0.257419253,0.277486424,0.255717209
monodon,0.250976028,0.243436187,0.339888647
monodon,0.255634228,0.262686146,0.266252986
monodon,0.257035766,0.222866374,0.299730434
monodon,0.239818532,0.268213352,0.26438049
monodon,0.20092653,0.203180407,0.372032641
monodon,0.316322323,0.223117516,0.2839097
monodon,0.30075665,0.210077873,0.326854136
monodon,0.259739797,0.205420298,0.350655104
monodon,0.209114991,0.329567862,0.337851711
monodon,0.275253202,0.23790604,0.329090377
monodon,0.22992145,0.234035514,0.260420307
monodon,0.244415573,0.223367905,0.316233527
monodon,0.284732235,0.3126196,0.310620673
monodon,0.209310148,0.250537568,0.356948348
monodon,0.251265291,0.227852959,0.303011531
monodon,0.225605556,0.222171571,0.221040423
monodon,0.236560091,0.231855347,0.397874555
monodon,0.251742124,0.22833379,0.320492089
monodon,0.241591009,0.223709874,0.251783422
monodon,0.236254838,0.243697502,0.308887776
monodon,0.267730774,0.25773482,0.36792157
monodon,0.219932077,0.232633836,0.283863621
monodon,0.221590452,0.245757731,0.342359353
monodon,0.204317344,0.175334734,0.209707971
monodon,0.198511774,0.259590046,0.246909941
monodon,0.30169079,0.2283838,0.288254029
monodon,0.273560694,0.218066103,0.352041925
monodon,0.291209181,0.217286251,0.214262167
monodon,0.260849336,0.288018032,0.258743634
monodon,0.222565496,0.194226234,0.229309666
monodon,0.219552382,0.241524376,0.205263791
monodon,0.304371055,0.275968637,0.229291154
monodon,0.294621922,0.223524719,0.366895174
monodon,0.251369178,0.278044588,0.301296245
monodon,0.22026956,0.229889097,0.258489826
monodon,0.243725173,0.206517322,0.324819048
monodon,0.231991551,0.239716523,0.213532204
monodon,0.335467705,0.232684747,0.385422907
monodon,0.22356791,0.251783216,0.223757693
monodon,0.251407796,0.292548842,0.281442824
monodon,0.22985659,0.252661537,0.311312031
monodon,0.226688654,0.242929915,0.339898213
monodon,0.213986547,0.208135068,0.306538575
monodon,0.27106706,0.302933745,0.327578058
monodon,0.225953481,0.303033291,0.245086743
monodon,0.2760252,0.245294887,0.264672894
monodon,0.203102504,0.236273679,0.320029114
monodon,0.202941366,0.241592026,0.351575519
monodon,0.294579802,0.22784195,0.324481458
monodon,0.24258991,0.262121831,0.200993809
monodon,0.232835387,0.189841202,0.398250589
monodon,0.277856948,0.298091491,0.242548818
monodon,0.267995491,0.275674067,0.365010598
monodon,0.281677759,0.183266304,0.226357884
monodon,0.290364037,0.256815526,0.204931282
monodon,0.191484693,0.195257286,0.234070827
monodon,0.222870863,0.273676291,0.253702192
monodon,0.236554262,0.227688929,0.319513227
monodon,0.191345804,0.238349236,0.316552431
monodon,0.234218263,0.261372893,0.28234478
monodon,0.265304816,0.253271635,0.300423777
monodon,0.238314809,0.271268435,0.301859413
monodon,0.278716226,0.235898488,0.247843248
monodon,0.211545376,0.250087502,0.397409708
monodon,0.266963595,0.239981753,0.230390189
monodon,0.276634468,0.279219496,0.266187276
monodon,0.246307786,0.235005179,0.208831202
monodon,0.220083747,0.237039527,0.291758136
monodon,0.223623405,0.235724858,0.25016678
monodon,0.225019249,0.222473802,0.337232318
monodon,0.234003854,0.238231192,0.347120197
monodon,0.25471242,0.298302618,0.250463017
monodon,0.249772678,0.212047605,0.284582771
monodon,0.205240333,0.308766874,0.397497363
monodon,0.253295967,0.243014797,0.336426335
monodon,0.292739268,0.219966748,0.395785777
monodon,0.228951926,0.283242809,0.374480642
monodon,0.225751306,0.252400598,0.258511983
monodon,0.233139943,0.234479133,0.247836057
monodon,0.200162544,0.268124214,0.205943356
monodon,0.24876103,0.252256039,0.2896015
monodon,0.281694971,0.237768676,0.335746022
monodon,0.23872146,0.248670384,0.258547892
monodon,0.261182916,0.256103277,0.303680334
monodon,0.207002858,0.262730843,0.375039963
monodon,0.223221086,0.211062236,0.364541667
monodon,0.281888708,0.229983792,0.248106743
monodon,0.258426895,0.212167428,0.369145708
monodon,0.225088957,0.244291128,0.303236732
monodon,0.24972691,0.261496789,0.285684662
monodon,0.210938317,0.271220998,0.21733191
monodon,0.276697063,0.286045159,0.381901063
monodon,0.233620462,0.224663768,0.375997046
monodon,0.237833479,0.223696428,0.399727963
monodon,0.211705139,0.281749782,0.329611009
monodon,0.222014271,0.173209826,0.388693468
monodon,0.227138359,0.243304974,0.251206877
monodon,0.235131073,0.230210371,0.326969554
monodon,0.296195773,0.262703055,0.324557697
monodon,0.208338553,0.208783094,0.369616411
monodon,0.205275862,0.208294588,0.358139313
monodon,0.199238927,0.271813707,0.370139379
monodon,0.227843578,0.257135386,0.331531804
monodon,0.224594264,0.257732976,0.362163752
monodon,0.211922834,0.273316206,0.393743314
monodon,0.276432325,0.228294195,0.364933584
monodon,0.256443057,0.222545988,0.297571238
monodon,0.218309308,0.249609973,0.359759555
monodon,0.255076169,0.246776157,0.322388319
monodon,0.26148908,0.261699992,0.222286899
monodon,0.241966643,0.2582031,0.294490194
monodon,0.233820664,0.307056188,0.281395365
monodon,0.221360963,0.310167087,0.293229947
monodon,0.246381532,0.274791722,0.23000794
monodon,0.19416319,0.239592699,0.242799673
monodon,0.233269795,0.263569458,0.208305814
monodon,0.234889666,0.222931445,0.321154682
monodon,0.214701431,0.219682606,0.234145826
monodon,0.251568739,0.299867215,0.244624771
monodon,0.233867533,0.25328811,0.324145545
monodon,0.293216359,0.219154974,0.345911875
monodon,0.255548178,0.272622398,0.23203829
monodon,0.25212815,0.208793394,0.281377101
monodon,0.215702482,0.277386747,0.366879239
monodon,0.254454772,0.225573403,0.310341339
monodon,0.255369891,0.215233086,0.380422157
monodon,0.209413678,0.290377986,0.391921654
monodon,0.282305214,0.201882862,0.238989237
monodon,0.239896136,0.207025834,0.389423948
monodon,0.211118902,0.191188465,0.364205052
monodon,0.232837828,0.201715154,0.390679212
monodon,0.230366452,0.246279779,0.278027255
monodon,0.266768406,0.233280801,0.209664002
monodon,0.227228824,0.268870455,0.286624622
monodon,0.282371412,0.259927384,0.225598961
monodon,0.21848085,0.267282974,0.218919738
monodon,0.194990968,0.289001153,0.397480339
monodon,0.253301746,0.209405824,0.386607123
monodon,0.316666481,0.317826644,0.388577268
monodon,0.240531686,0.289023552,0.313490547
monodon,0.229880746,0.240162156,0.356965581
monodon,0.232218474,0.26350022,0.367215909
monodon,0.237161557,0.253098094,0.242706255
monodon,0.19659341,0.217188091,0.319222104
monodon,0.272752821,0.234818404,0.396821197
monodon,0.227101847,0.265611424,0.379914368
monodon,0.317142946,0.228076642,0.289129864
monodon,0.250861432,0.224243557,0.219545497
monodon,0.245697402,0.256860365,0.213725221
monodon,0.252130931,0.259355382,0.288388073
monodon,0.251312283,0.24926366,0.368907469
monodon,0.230335989,0.297160536,0.213002675
monodon,0.234159113,0.268635965,0.321133884
monodon,0.28220779,0.223458813,0.286381338
monodon,0.194773283,0.26749616,0.257159131
monodon,0.219794449,0.237331437,0.37170515
monodon,0.260262186,0.250551343,0.37188371
monodon,0.191435852,0.310953827,0.392576884
monodon,0.204774839,0.214313726,0.373698615
monodon,0.26052882,0.299509511,0.318372267
monodon,0.233841373,0.226590314,0.367258087
monodon,0.228316074,0.264216381,0.309921141
monodon,0.239313581,0.249089077,0.258820106
monodon,0.225713505,0.28199966,0.328600154
monodon,0.240339301,0.202772014,0.296614208
monodon,0.308778736,0.259348176,0.219808096
monodon,0.266592926,0.201534192,0.26045206
monodon,0.231068529,0.27727016,0.372664202
monodon,0.294331024,0.280089443,0.250280662
monodon,0.209854582,0.255587053,0.227267426
monodon,0.201267507,0.254435452,0.319992303
monodon,0.250416772,0.214210625,0.295630306
monodon,0.300014835,0.199181851,0.362233261
monodon,0.296504964,0.256669412,0.243861307
monodon,0.245891657,0.216963662,0.331558117
monodon,0.267800484,0.258036378,0.390583882
monodon,0.219141575,0.305103251,0.339399002
monodon,0.277172776,0.234776562,0.364792814
monodon,0.247026883,0.250075713,0.339205952
monodon,0.275142609,0.300319736,0.205155883
monodon,0.254017339,0.21550483,0.294673104
monodon,0.225703045,0.205256478,0.312526081
monodon,0.224809232,0.273466245,0.348457416
monodon,0.297115748,0.247472336,0.367568731
monodon,0.207919172,0.225483618,0.28542418
monodon,0.264997734,0.252570636,0.391560621
monodon,0.244149364,0.24913587,0.289162634
monodon,0.278640475,0.203998518,0.235191647
monodon,0.219066308,0.291367518,0.228653156
monodon,0.234346178,0.249091558,0.227195267
monodon,0.194669589,0.260280185,0.22920678
monodon,0.219816576,0.254164135,0.374861833
monodon,0.223150867,0.302301168,0.368230896
monodon,0.193305601,0.228829825,0.266036233
monodon,0.228137703,0.263858315,0.224517002
monodon,0.221473157,0.274742223,0.376155702
monodon,0.259910959,0.170603725,0.365585403
monodon,0.20944872,0.288698074,0.326014127
monodon,0.225375574,0.240007014,0.373856847
monodon,0.198537929,0.176427978,0.27754865
monodon,0.280494979,0.254585336,0.355576193
monodon,0.202053622,0.243976549,0.267194532
monodon,0.286177535,0.23191166,0.228830593
monodon,0.236132363,0.206846028,0.336846372
monodon,0.233353246,0.255780784,0.368504437
monodon,0.264371411,0.314358849,0.209414493
monodon,0.247448235,0.246059566,0.277443975
monodon,0.254170695,0.234641478,0.298730756
monodon,0.230758278,0.290717914,0.305272522
monodon,0.215230243,0.252425318,0.291840519
monodon,0.220616971,0.239327814,0.328404387
monodon,0.260639629,0.233152385,0.391873411
monodon,0.267014762,0.213343312,0.270773054
monodon,0.217693568,0.265870851,0.306386951
monodon,0.303979282,0.2414516,0.282651203
monodon,0.181269791,0.281737053,0.318409478
monodon,0.196990453,0.25707607,0.376499942
monodon,0.287396757,0.281764427,0.31670222
monodon,0.214670729,0.273863531,0.286994579
monodon,0.267123364,0.244449407,0.321744117
monodon,0.331150569,0.248738028,0.223491214
monodon,0.254624703,0.249857916,0.246738976
monodon,0.225364495,0.234082856,0.378487939
monodon,0.251725134,0.256908889,0.347657284
monodon,0.229108347,0.231420082,0.314967675
monodon,0.239717456,0.198737516,0.255071697
monodon,0.31398934,0.260978316,0.396940283
monodon,0.248062602,0.236016077,0.323427156
monodon,0.251962747,0.288284952,0.238731678
monodon,0.212086195,0.27802216,0.220343082
monodon,0.221252589,0.225759497,0.270674311
monodon,0.261619126,0.258329476,0.231675754
monodon,0.290870345,0.254963302,0.378462162
monodon,0.250116896,0.238523767,0.356954503
monodon,0.25270682,0.16024096,0.331014098
monodon,0.237116791,0.237808059,0.271733647
monodon,0.233606163,0.256761208,0.382365276
monodon,0.202683609,0.230428614,0.251139878
monodon,0.315226504,0.24809214,0.318483549
monodon,0.21734073,0.26695539,0.2947385
monodon,0.270358664,0.204110324,0.24742169
monodon,0.227672431,0.232288877,0.36461853
monodon,0.233582112,0.213209561,0.375179578
monodon,0.277202558,0.269230046,0.253615939
monodon,0.243564998,0.224167646,0.219254964
monodon,0.241267441,0.248051231,0.250165584
monodon,0.214534697,0.206628458,0.395883766
monodon,0.255254436,0.267233066,0.368543683
monodon,0.226899748,0.258714716,0.379590573
monodon,0.285690075,0.257578645,0.211909921
monodon,0.251080979,0.277062729,0.297860875
monodon,0.244741399,0.230416637,0.366481582
monodon,0.205620888,0.256090241,0.264645814
monodon,0.238451601,0.280793354,0.344964963
monodon,0.201293398,0.240132751,0.3489441
monodon,0.199964528,0.316825764,0.383211897
monodon,0.199528978,0.243300254,0.200093683
monodon,0.22989152,0.250188154,0.369104056
monodon,0.271711819,0.259929882,0.393604116
monodon,0.261635495,0.233311649,0.234765315
monodon,0.287623509,0.223362313,0.269003427
monodon,0.215899165,0.290796398,0.383574715
monodon,0.231822578,0.199050842,0.350103317
monodon,0.243838851,0.21463403,0.3172517
monodon,0.316285745,0.224379509,0.369078816
monodon,0.26013765,0.245290533,0.329798887
monodon,0.2585806,0.268797177,0.334606667
monodon,0.287085848,0.242862265,0.254348142
monodon,0.253230131,0.270822143,0.384396935
monodon,0.235217983,0.242938248,0.21609165
monodon,0.247737203,0.216211887,0.388904072
monodon,0.211078835,0.236331668,0.338303407
monodon,0.244305287,0.265892094,0.265019562
monodon,0.19822805,0.225628248,0.343978437
monodon,0.26634762,0.249358366,0.3255179
monodon,0.273746188,0.223588804,0.279437172
monodon,0.223545274,0.241462289,0.289613169
monodon,0.248122962,0.218771674,0.248151497
monodon,0.257331603,0.244889837,0.349648069
monodon,0.268892078,0.21910939,0.203046167
monodon,0.284912591,0.273596129,0.382750185
monodon,0.25363829,0.241270895,0.314520633
monodon,0.175522954,0.235717081,0.288787414
monodon,0.250308166,0.257771421,0.2846815
monodon,0.287576954,0.336932183,0.370628304
monodon,0.264800119,0.264939986,0.204760973
monodon,0.231900429,0.213408803,0.388841753
monodon,0.236770678,0.238342191,0.219866799
monodon,0.306102208,0.317956794,0.258667627
monodon,0.236878832,0.270149156,0.258289864
monodon,0.240480003,0.192365376,0.274194035
monodon,0.22096785,0.221725084,0.360911318
monodon,0.195134866,0.258956788,0.334630042
monodon,0.243476312,0.250353461,0.336579271
monodon,0.229050906,0.245029156,0.332603924
monodon,0.223129679,0.277292355,0.327084962
monodon,0.248855252,0.2911323,0.327522985
monodon,0.23773124,0.280817572,0.35820188
monodon,0.245894625,0.208036784,0.206352362
monodon,0.267065515,0.240635964,0.3333042
monodon,0.194054134,0.237946798,0.364469253
monodon,0.301124997,0.225127089,0.30757191
monodon,0.344759096,0.3160023,0.352431598
monodon,0.247461172,0.206486923,0.318321892
monodon,0.273930898,0.255090434,0.314541478
monodon,0.221415243,0.187191204,0.282169209
monodon,0.205754991,0.304791391,0.34352165
monodon,0.258948789,0.25993436,0.316616805
monodon,0.243816489,0.288676344,0.398487374
monodon,0.198112707,0.256417206,0.316449427
monodon,0.296102447,0.281544946,0.39373118
monodon,0.239312325,0.226300139,0.266147428
monodon,0.257679364,0.199682586,0.260879413
monodon,0.224263553,0.247896826,0.26416711
monodon,0.257341635,0.224907951,0.321212137
monodon,0.238498068,0.27002358,0.374567868
monodon,0.212310722,0.204123188,0.341488551
monodon,0.254602905,0.293622949,0.313065266
monodon,0.220747952,0.252376875,0.281270297
monodon,0.251079047,0.26477357,0.357813578
monodon,0.244669933,0.258842147,0.303246573
monodon,0.253794727,0.257052866,0.348288988
monodon,0.245366848,0.209832451,0.292108686
monodon,0.221797329,0.30395241,0.393363291
monodon,0.272419799,0.266507037,0.329725078
monodon,0.278998495,0.24686884,0.29895225
monodon,0.19496951,0.287951315,0.35984719
monodon,0.262616195,0.234228788,0.25198357
monodon,0.246161303,0.23149923,0.220572891
monodon,0.296095068,0.265573245,0.348074791
monodon,0.25271929,0.225337913,0.257555364
monodon,0.239586341,0.280617767,0.252096312
monodon,0.212491525,0.210255829,0.313624849
monodon,0.301396821,0.282680758,0.308399757
monodon,0.214293343,0.226472467,0.367936249
monodon,0.260208443,0.25425567,0.366865219
monodon,0.210429998,0.266526156,0.308742941
monodon,0.250971746,0.273692569,0.32265715
monodon,0.23921535,0.274230438,0.213369704
monodon,0.28333349,0.274173001,0.251535649
monodon,0.295608405,0.238113964,0.261208728
monodon,0.249391688,0.223718885,0.311236823
monodon,0.231916049,0.243492818,0.253116811
monodon,0.25886862,0.231180259,0.284691563
monodon,0.230500144,0.248721824,0.373483895
monodon,0.264436776,0.269843338,0.36184169
monodon,0.356803752,0.22661134,0.385200548
monodon,0.241345419,0.291653097,0.371326184
monodon,0.233831201,0.239696138,0.258230412
monodon,0.271639103,0.262953824,0.206752815
monodon,0.208324619,0.2380361,0.28031061
monodon,0.258227138,0.213672998,0.266930061
monodon,0.262007172,0.28538333,0.399362225
monodon,0.236796046,0.24704253,0.323741441
monodon,0.265099308,0.236093471,0.237707503
monodon,0.220211527,0.234408136,0.350058804
monodon,0.204487807,0.216884843,0.226334615
monodon,0.274983485,0.207335923,0.388081361
monodon,0.229467133,0.270903956,0.287295002
monodon,0.262925238,0.235963219,0.321926022
monodon,0.200332274,0.237392107,0.247894044
monodon,0.261503139,0.266723932,0.232127918
monodon,0.251956079,0.227699788,0.356401893
monodon,0.221104124,0.278500381,0.308144436
monodon,0.27104261,0.231137617,0.313840361
monodon,0.249934945,0.212038798,0.308334316
monodon,0.25752909,0.214563573,0.273102624
monodon,0.235923864,0.287344493,0.209868094
monodon,0.183509062,0.222486252,0.348959039
monodon,0.214720298,0.227928643,0.399481876
monodon,0.243548349,0.213040748,0.273082998
monodon,0.272824621,0.210090457,0.277876467
monodon,0.222188949,0.28424518,0.2787716
monodon,0.250694669,0.253668638,0.296110952
monodon,0.249814635,0.256799188,0.35440292
monodon,0.286363781,0.223673888,0.345740915
monodon,0.310949841,0.236208454,0.223534811
monodon,0.206365841,0.208652011,0.213831615
monodon,0.239290472,0.250687877,0.251779468
monodon,0.234049337,0.267983806,0.261479309
monodon,0.261782376,0.241153461,0.296081745
monodon,0.219525587,0.231214576,0.371663879
monodon,0.200513469,0.27598586,0.236305131
monodon,0.221537592,0.20581357,0.244851489
monodon,0.248220063,0.279356744,0.359623286
monodon,0.232795265,0.241539515,0.306326282
monodon,0.235624523,0.264359814,0.231681667
monodon,0.227903838,0.262033823,0.231760968
monodon,0.241504929,0.218820946,0.340066569
monodon,0.216612907,0.225669587,0.242761318
monodon,0.255201024,0.270145052,0.37172409
monodon,0.233170647,0.306950407,0.395059516
monodon,0.244659957,0.257012692,0.320454209
monodon,0.283702618,0.290689642,0.374397009
monodon,0.215578769,0.211921265,0.319490072
monodon,0.253881037,0.235756135,0.328524253
