species,larval,postlarval,juvenile-adult
vannamei,0.14374111,0.1382091,0.050539295
vannamei,0.134896745,0.108282511,0.184264765
vannamei,0.18235647,0.153464115,0.056099319
vannamei,0.140510522,0.111106679,0.117530649
vannamei,0.106873169,0.142517092,0.167120782
vannamei,0.098759785,0.235263199,0.269196956
vannamei,0.145929191,0.146901413,0.09445878
vannamei,0.162146584,0.169321993,0.156346743
vannamei,0.125531056,0.166794934,0.071645692
vannamei,0.191366018,0.111976603,0.058643275
vannamei,0.138876422,0.193160199,0.23329546
vannamei,0.153078409,0.104039061,0.090413196
vannamei,0.176310339,0.135472049,0.14283259
vannamei,0.132122512,0.200348284,0.230234792
vannamei,0.146026643,0.159289333,0.138491171
vannamei,0.110048895,0.178380156,0.162416508
vannamei,0.189668783,0.128482598,0.07507372
vannamei,0.179923297,0.183114083,0.160637058
vannamei,0.147509692,0.178732032,0.08098152
vannamei,0.19991273,0.18386221,0.132771993
vannamei,0.137490242,0.118831954,0.106016274
vannamei,0.152208512,0.100777725,0.27275015
vannamei,0.152516368,0.114311556,0.073823037
vannamei,0.122011959,0.165708961,0.162129753
vannamei,0.269974687,0.187806101,0.158237423
vannamei,0.135790028,0.126292673,0.165025475
vannamei,0.180061164,0.096987999,0.086805325
vannamei,0.15250242,0.122568969,0.030625173
vannamei,0.118412907,0.161252579,0.282984272
vannamei,0.144751269,0.099924716,0.109186422
vannamei,0.122319311,0.265206533,0.10771359
vannamei,0.209741887,0.180019243,0.141394093
vannamei,0.188870505,0.164509108,0.329196359
vannamei,0.147321763,0.18195464,0.121606926
vannamei,0.089560022,0.102265566,0.182945395
vannamei,0.108037631,0.173561408,0.366003881
vannamei,0.155032827,0.184755685,0.478202743
vannamei,0.150276639,0.170723646,0.094700117
vannamei,0.210054381,0.111191048,0.121443367
vannamei,0.165596253,0.145011937,0.120842437
vannamei,0.112420028,0.084390005,0.130311851
vannamei,0.139240256,0.142982939,0.159163222
vannamei,0.069699836,0.109134313,0.178831611
vannamei,0.155652952,0.243176866,0.083558357
vannamei,0.116591647,0.136796983,0.092662175
vannamei,0.117605026,0.190401765,0.259289937
vannamei,0.168578215,0.170144269,0.246900994
vannamei,0.096256947,0.106219851,0.421754813
vannamei,0.11771887,0.214953548,0.168246766
vannamei,0.133404264,0.194435549,0.074642933
vannamei,0.124345543,0.129306614,0.184708825
vannamei,0.141213992,0.117021571,0.277942054
vannamei,0.19412439,0.133353468,0.127681865
vannamei,0.132077799,0.115241095,0.182221011
vannamei,0.27916592,0.13424627,0.274777338
vannamei,0.128213143,0.132429169,0.055103302
vannamei,0.207065477,0.186922392,0.191291577
vannamei,0.176164878,0.17449318,0.158477002
vannamei,0.18488898,0.204156824,0.078345175
vannamei,0.177053644,0.146719666,0.131299605
vannamei,0.172131021,0.134943345,0.051811201
vannamei,0.157401228,0.12390474,0.20314941
vannamei,0.233518586,0.126794158,0.158378446
vannamei,0.173767476,0.111724864,0.036777367
vannamei,0.154375757,0.154328996,0.220905137
vannamei,0.158592559,0.173686022,0.166632187
vannamei,0.187151046,0.227684481,0.103815376
vannamei,0.181212266,0.158446149,0.044412543
vannamei,0.197742258,0.121369608,0.110459683
vannamei,0.133379606,0.150475593,0.252650745
vannamei,0.12850336,0.136647192,0.181861827
vannamei,0.126288806,0.112664187,0.15024577
vannamei,0.13835617,0.154552154,0.107045908
vannamei,0.126668559,0.210525981,0.183209828
vannamei,0.102163765,0.10900852,0.09354224
vannamei,0.164728645,0.155640307,0.135058205
vannamei,0.134104786,0.231687148,0.057805064
vannamei,0.159027335,0.164515241,0.180047126
vannamei,0.159595693,0.159339213,0.08741359
vannamei,0.130270371,0.186677445,0.052799744
vannamei,0.209081256,0.22176975,0.170746383
vannamei,0.150394405,0.152505455,0.087116302
vannamei,0.219419773,0.119490893,0.110669766
vannamei,0.105170996,0.122391019,0.094082268
vannamei,0.163286954,0.278605804,0.080883598
vannamei,0.128607355,0.108797947,0.232913201
vannamei,0.096503263,0.219505527,0.072868694
vannamei,0.215437909,0.200510673,0.132644702
vannamei,0.1381412,0.222971674,0.262780271
vannamei,0.101920053,0.10333272,0.076976256
vannamei,0.164084792,0.150895088,0.07730644
vannamei,0.10198851,0.160074895,0.216851655
vannamei,0.118091606,0.144008293,0.103428212
vannamei,0.153458165,0.118311148,0.21053319
vannamei,0.088181669,0.094500944,0.186036252
vannamei,0.131508403,0.124690531,0.070999555
vannamei,0.080904638,0.170042673,0.172705652
vannamei,0.232546597,0.147606072,0.354680486
vannamei,0.105929028,0.115312276,0.162178865
vannamei,0.092508358,0.141028186,0.492774086
vannamei,0.156323469,0.183330788,0.128313599
vannamei,0.131578842,0.173214675,0.06430464
vannamei,0.092263148,0.16155359,0.083443136
vannamei,0.099795329,0.131967509,0.29409988
vannamei,0.104557431,0.15108388,0.407453982
vannamei,0.100093414,0.167972732,0.129680659
vannamei,0.146836083,0.196320285,0.061389571
vannamei,0.24560112,0.097715471,0.21928668
vannamei,0.203447531,0.307358505,0.064818701
vannamei,0.199948168,0.118510845,0.231674869
vannamei,0.219990939,0.154175277,0.248651882
vannamei,0.093204602,0.165471986,0.111698393
vannamei,0.145597125,0.153236191,0.077838499
vannamei,0.283888946,0.135385004,0.148381986
vannamei,0.103251807,0.097472718,0.113763163
vannamei,0.142759544,0.119380841,0.11106225
vannamei,0.186781082,0.233635578,0.0626427
vannamei,0.145099467,0.144381745,0.155170122
vannamei,0.162179553,0.163939048,0.098689376
vannamei,0.164807913,0.079391302,0.045721052
vannamei,0.127962355,0.137776701,0.231056359
vannamei,0.188815286,0.121870187,0.23268225
vannamei,0.167640348,0.175559498,0.091039809
vannamei,0.154274622,0.18717271,0.273143622
vannamei,0.229225714,0.221854728,0.265894448
vannamei,0.115797609,0.133323641,0.028303406
vannamei,0.22111873,0.156751759,0.051942163
vannamei,0.141780298,0.190878506,0.13496175
vannamei,0.10059668,0.158918214,0.143478969
vannamei,0.149560975,0.084905118,0.141061837
vannamei,0.161452818,0.135270282,0.062061809
vannamei,0.284707837,0.132450687,0.351306795
vannamei,0.150457029,0.203863902,0.313785681
vannamei,0.164830782,0.082982645,0.126857447
vannamei,0.165669072,0.154653964,0.100721331
vannamei,0.091681676,0.194877046,0.105943473
vannamei,0.163086663,0.214373045,0.152891197
vannamei,0.126621398,0.106934298,0.127258233
vannamei,0.181890952,0.171631771,0.12401978
vannamei,0.11913035,0.212004285,0.111271079
vannamei,0.131913546,0.171364279,0.065821968
vannamei,0.102939787,0.18291092,0.105756818
vannamei,0.156928344,0.167444368,0.108432964
vannamei,0.153921748,0.110496827,0.080188434
vannamei,0.215949651,0.244103649,0.10868882
vannamei,0.187329368,0.160998811,0.139529284
vannamei,0.113229507,0.249459613,0.077921224
vannamei,0.274920387,0.119296911,0.151618881
vannamei,0.15555845,0.170087145,0.154624821
vannamei,0.129098923,0.116362385,0.33047743
vannamei,0.186985556,0.126990659,0.11091236
vannamei,0.143849868,0.139115737,0.05921196
vannamei,0.197650648,0.182469722,0.102151419
vannamei,0.15098772,0.17040576,0.102434862
vannamei,0.1733647,0.118047072,0.213952271
vannamei,0.178990718,0.115260438,0.156713895
vannamei,0.190806948,0.174228081,0.138764009
vannamei,0.121471319,0.154127749,0.060620694
vannamei,0.135592368,0.11607153,0.319053149
vannamei,0.231784595,0.199229177,0.150303592
vannamei,0.209085245,0.182482231,0.166511496
vannamei,0.091152267,0.110872351,0.108940822
vannamei,0.179250629,0.347026031,0.066348557
vannamei,0.136879769,0.132209764,0.106892171
vannamei,0.221857426,0.188669889,0.159693625
vannamei,0.115935963,0.183935887,0.778732604
vannamei,0.281945201,0.131195098,0.04487055
vannamei,0.156658499,0.190816666,0.028163174
vannamei,0.13771988,0.09873887,0.101445873
vannamei,0.095952063,0.179042606,0.092083154
vannamei,0.155217228,0.218432475,0.124963535
vannamei,0.168122582,0.192558416,0.099336321
vannamei,0.120780752,0.121358729,0.211209857
vannamei,0.100011658,0.20124042,0.06303839
vannamei,0.172152219,0.183914184,0.10752475
vannamei,0.126852045,0.094080198,0.176366789
vannamei,0.183593962,0.108907272,0.099644051
vannamei,0.158012471,0.157213147,0.2080781
vannamei,0.139235845,0.168741021,0.138093554
vannamei,0.168951589,0.145131774,0.238341167
vannamei,0.127783642,0.176509864,0.303385468
vannamei,0.110758858,0.16533004,0.12769801
vannamei,0.182088039,0.195912784,0.073631723
vannamei,0.194114447,0.139884928,0.065196702
vannamei,0.172543516,0.245894062,0.349368332
vannamei,0.205303112,0.182881746,0.199219395
vannamei,0.204201379,0.179138214,0.135175134
vannamei,0.126118833,0.178499675,0.110795857
vannamei,0.109456068,0.136640557,0.261852213
vannamei,0.157467372,0.127401711,0.217661152
vannamei,0.098448361,0.13365761,0.162009613
vannamei,0.197319139,0.139578793,0.08480244
vannamei,0.133044441,0.187444128,0.065525564
vannamei,0.141036666,0.161952997,0.148275964
vannamei,0.205477266,0.16117967,0.160989329
vannamei,0.105438665,0.219579342,0.116302532
vannamei,0.151398543,0.194844978,0.133863408
vannamei,0.197792994,0.145842778,0.107948553
vannamei,0.090610935,0.105493276,0.210911871
vannamei,0.139786964,0.120814545,0.209465385
vannamei,0.161674291,0.159822257,0.110630333
vannamei,0.11676091,0.125470631,0.185531875
vannamei,0.11212364,0.192477086,0.124618995
vannamei,0.136070035,0.08114163,0.271047506
vannamei,0.086159574,0.234463914,0.35050537
vannamei,0.186801745,0.237788807,0.12323649
vannamei,0.109396657,0.226378822,0.144596338
vannamei,0.182967518,0.133939794,0.057874515
vannamei,0.190710913,0.191228251,0.137652556
vannamei,0.178327375,0.146045096,0.058632686
vannamei,0.107328252,0.151257383,0.349654405
vannamei,0.106898177,0.13591587,0.251517203
vannamei,0.208962252,0.168835587,0.080732684
vannamei,0.203055,0.132644643,0.1191737
vannamei,0.122823005,0.182417036,0.203496577
vannamei,0.15964949,0.126743196,0.145971385
vannamei,0.140345783,0.160216303,0.16797754
vannamei,0.114170536,0.110654151,0.107113484
vannamei,0.137241015,0.076281603,0.138542109
vannamei,0.102730714,0.140063307,0.198918061
vannamei,0.127633614,0.253460879,0.180192794
vannamei,0.137816568,0.15022854,0.081611073
vannamei,0.125475869,0.174153264,0.178718284
vannamei,0.164617168,0.173676119,0.406538659
vannamei,0.146720983,0.145564297,0.156988686
vannamei,0.206010811,0.188005767,0.112141207
vannamei,0.135797602,0.154514013,0.402837691
vannamei,0.140323157,0.117344691,0.047980132
vannamei,0.146992325,0.11062174,0.081551968
vannamei,0.18642086,0.095546407,0.067811998
vannamei,0.112682669,0.123709453,0.097147076
vannamei,0.157734674,0.239756214,0.438552013
vannamei,0.13835911,0.138090471,0.068360375
vannamei,0.163038691,0.137363191,0.425627799
vannamei,0.115568387,0.138606733,0.167691296
vannamei,0.152593765,0.155722399,0.115165577
vannamei,0.167475333,0.217483337,0.124427262
vannamei,0.157289115,0.227131974,0.265337006
vannamei,0.20377072,0.183965993,0.244704985
vannamei,0.119063427,0.148349671,0.221926727
vannamei,0.20006271,0.132891583,0.276058154
vannamei,0.089703925,0.199037246,0.053346017
vannamei,0.189861761,0.097065821,0.112113962
vannamei,0.128289988,0.148300049,0.129637358
vannamei,0.216242727,0.170188946,0.081653622
vannamei,0.186038968,0.148207769,0.289431129
vannamei,0.135282726,0.168342778,0.234259814
vannamei,0.14367858,0.138098812,0.12778773
vannamei,0.160617748,0.175038597,0.14604578
vannamei,0.152500485,0.173465047,0.283720125
vannamei,0.19450065,0.144839116,0.108032391
vannamei,0.179547493,0.210814672,0.089250814
vannamei,0.160553784,0.210289293,0.071880257
vannamei,0.214662133,0.292974838,0.135970319
vannamei,0.128656831,0.141699291,0.086916885
vannamei,0.126249403,0.150920495,0.126276771
vannamei,0.217741481,0.079900464,0.130625481
vannamei,0.207036549,0.208122656,0.100453624
vannamei,0.128098393,0.14846095,0.094363807
vannamei,0.214122001,0.087334071,0.068193843
vannamei,0.130881137,0.169175993,0.283172895
vannamei,0.128432622,0.165291013,0.038838186
vannamei,0.172411136,0.189960903,0.188316283
vannamei,0.098875746,0.187814707,0.163467444
vannamei,0.206218534,0.128094646,0.162708851
vannamei,0.180751288,0.181819451,0.121421565
vannamei,0.130393571,0.230067688,0.057761602
vannamei,0.200055265,0.14468083,0.0281948
vannamei,0.18796873,0.151296287,0.114638847
vannamei,0.139409047,0.18484949,0.093193245
vannamei,0.159860451,0.127169432,0.102702985
vannamei,0.157142805,0.193553756,0.299285511
vannamei,0.151418072,0.183838272,0.235471101
vannamei,0.19505252,0.179294858,0.438177655
vannamei,0.115594067,0.117291631,0.183786896
vannamei,0.110006395,0.196337006,0.092579736
vannamei,0.10762802,0.214854166,0.231282493
vannamei,0.134118442,0.139913112,0.065611857
vannamei,0.136821276,0.112394545,0.113003978
vannamei,0.184882077,0.126372622,0.108036726
vannamei,0.201005083,0.191502762,0.128271388
vannamei,0.150829933,0.163932022,0.219481951
vannamei,0.133700944,0.143498398,0.26730842
vannamei,0.104124553,0.159899044,0.062182397
vannamei,0.14121841,0.197061748,0.495437371
vannamei,0.159318538,0.182167711,0.116506691
vannamei,0.12062933,0.165052661,0.038613593
vannamei,0.163042227,0.151714872,0.180117306
vannamei,0.177215817,0.137863047,0.122130064
vannamei,0.117085899,0.152357361,0.262756656
vannamei,0.243376797,0.144639444,0.303709351
vannamei,0.127563006,0.129901558,0.166633009
vannamei,0.115724929,0.111338575,0.133373966
vannamei,0.20062585,0.182623671,0.086283378
vannamei,0.168491263,0.173650893,0.126442443
vannamei,0.162273448,0.10800648,0.065085757
vannamei,0.139665789,0.15069743,0.107976001
vannamei,0.204297813,0.152189379,0.035260597
vannamei,0.162437005,0.143267123,0.198179111
vannamei,0.123237062,0.108882224,0.04519363
vannamei,0.154520288,0.164088602,0.270181584
vannamei,0.144090931,0.173527673,0.31878216
vannamei,0.14090169,0.186199504,0.074397391
vannamei,0.133634156,0.170352858,0.101420592
vannamei,0.117703911,0.18732002,0.281898872
vannamei,0.139919476,0.139649833,0.107567129
vannamei,0.11379295,0.121837961,0.259237018
vannamei,0.111284161,0.134872356,0.121661196
vannamei,0.18131122,0.100027322,0.227992645
vannamei,0.213937198,0.112657607,0.271687986
vannamei,0.192460685,0.098686647,0.180036903
vannamei,0.14204465,0.184940616,0.117285014
vannamei,0.10892005,0.163271565,0.126782516
vannamei,0.158583528,0.095195395,0.334020553
vannamei,0.228280069,0.147530867,0.072844384
vannamei,0.205420761,0.10801493,0.158164493
vannamei,0.152020399,0.156795801,0.236976288
vannamei,0.148247372,0.126034504,0.135920021
vannamei,0.204998272,0.127855924,0.269906052
vannamei,0.141584858,0.128430767,0.070322816
vannamei,0.223638305,0.126710878,0.254989067
vannamei,0.17051492,0.155934524,0.119974454
vannamei,0.171152058,0.154793975,0.463284229
vannamei,0.142992408,0.083681921,0.087961727
vannamei,0.117387235,0.159689154,0.069465683
vannamei,0.211341728,0.22379636,0.201877609
vannamei,0.125421784,0.18121245,0.063738286
vannamei,0.099213041,0.094729725,0.125513014
vannamei,0.162551713,0.156281267,0.066890602
vannamei,0.094732361,0.167045375,0.041332899
vannamei,0.18735143,0.089806231,0.091647654
vannamei,0.160296583,0.240016605,0.123934922
vannamei,0.238746984,0.167812451,0.172929048
vannamei,0.107656666,0.230363514,0.143103394
vannamei,0.209338948,0.154239392,0.081887569
vannamei,0.096199085,0.181851443,0.114656608
vannamei,0.166056882,0.180710858,0.301878433
vannamei,0.14119074,0.211977213,0.117557297
vannamei,0.179281258,0.138601189,0.091476093
vannamei,0.100855734,0.139802129,0.162178133
vannamei,0.180739262,0.19598011,0.294706496
vannamei,0.189570598,0.152798457,0.223653103
vannamei,0.169695209,0.128601062,0.222771209
vannamei,0.128354387,0.192540609,0.18231001
vannamei,0.152792394,0.129457826,0.179375162
vannamei,0.193624944,0.169274638,0.15225076
vannamei,0.155102732,0.171713681,0.175523003
vannamei,0.120349534,0.099850989,0.181936531
vannamei,0.201859527,0.122132702,0.12635149
vannamei,0.249140464,0.143754366,0.568531955
vannamei,0.146785522,0.138264554,0.132118405
vannamei,0.127395082,0.148837131,0.253924608
vannamei,0.134258378,0.121572873,0.058748305
vannamei,0.1131434,0.135952695,0.088640268
vannamei,0.212198607,0.141393234,0.441863233
vannamei,0.195875908,0.096962069,0.072140182
vannamei,0.100366758,0.14936411,0.038176878
vannamei,0.228235755,0.132456479,0.2639934
vannamei,0.131441586,0.242415207,0.259801871
vannamei,0.161543996,0.14654455,0.267535533
vannamei,0.187012761,0.283207614,0.43488379
vannamei,0.21307948,0.085252097,0.101580224
vannamei,0.143742341,0.13530984,0.084568078
vannamei,0.12852065,0.108195757,0.393949885
vannamei,0.180285783,0.136115738,0.052662613
vannamei,0.103999645,0.097511904,0.184063358
vannamei,0.239412519,0.193208371,0.285798057
vannamei,0.10672234,0.118168617,0.060692212
vannamei,0.123673591,0.136711386,0.066855185
vannamei,0.190682835,0.15680859,0.549902176
vannamei,0.171118076,0.141659751,0.396623828
vannamei,0.234815676,0.094017271,0.206963668
vannamei,0.139304312,0.250891415,0.260333132
vannamei,0.122154222,0.124731601,0.08691253
vannamei,0.158347824,0.111388444,0.067524598
vannamei,0.152722779,0.193108126,0.135096113
vannamei,0.150292862,0.294178448,0.06332145
vannamei,0.14518783,0.157365986,0.128756272
vannamei,0.153777861,0.117562262,0.102574639
vannamei,0.13229066,0.149061361,0.16203009
vannamei,0.208005665,0.120900086,0.13798421
vannamei,0.181691546,0.201627251,0.387243441
vannamei,0.232957944,0.148308891,0.385005958
vannamei,0.113638037,0.141077951,0.039133903
vannamei,0.155065712,0.127506545,0.266829611
vannamei,0.22252964,0.154996386,0.090951063
vannamei,0.124994728,0.208906377,0.108139073
vannamei,0.234584048,0.083523585,0.062615861
vannamei,0.193141525,0.214982061,0.140122876
vannamei,0.115462786,0.088922194,0.081660595
vannamei,0.186251071,0.14815608,0.118143836
vannamei,0.106563916,0.136252794,0.227834243
vannamei,0.188436154,0.160486465,0.276336209
vannamei,0.129374474,0.194054383,0.128007649
vannamei,0.161498849,0.189708465,0.302223297
vannamei,0.187944295,0.194098025,0.229693388
vannamei,0.12261539,0.129568281,0.085539097
vannamei,0.118496543,0.155746909,0.13525468
vannamei,0.186763487,0.146338335,0.303851661
vannamei,0.174917156,0.133669144,0.197363786
vannamei,0.165522374,0.200472713,0.200429328
vannamei,0.152991011,0.150185936,0.209828773
vannamei,0.100377565,0.120548292,0.136322449
vannamei,0.114878486,0.189432216,0.094486478
vannamei,0.109943554,0.161489793,0.065442205
vannamei,0.076008943,0.137390382,0.036453364
vannamei,0.156264288,0.113595593,0.106959552
vannamei,0.184014881,0.118584421,0.162685615
vannamei,0.140115327,0.160948178,0.288544589
vannamei,0.165457782,0.144477338,0.176906654
vannamei,0.156010345,0.146890978,0.118386126
vannamei,0.177516336,0.160568334,0.337307689
vannamei,0.191129928,0.113993311,0.077115374
vannamei,0.128479127,0.136553626,0.156269911
vannamei,0.132235682,0.161755393,0.116030107
vannamei,0.156862492,0.17474048,0.192799819
vannamei,0.143270823,0.117956129,0.200378915
vannamei,0.138321353,0.173846713,0.041568697
vannamei,0.182303031,0.140542532,0.254387467
vannamei,0.228825493,0.121833517,0.113197301
vannamei,0.170198807,0.179543537,0.441915615
vannamei,0.110251895,0.183084441,0.172009677
vannamei,0.160163127,0.132264157,0.204547497
vannamei,0.181248858,0.164000048,0.040764056
vannamei,0.183514897,0.108469202,0.194880201
vannamei,0.190283969,0.146226006,0.229290881
vannamei,0.178313447,0.209751044,0.150302256
vannamei,0.163006493,0.204455844,0.688149079
vannamei,0.196808545,0.183772362,0.188684355
vannamei,0.120881696,0.166547613,0.804637724
vannamei,0.121196451,0.17160884,0.196988277
vannamei,0.24536849,0.155342643,0.164670865
vannamei,0.13626553,0.156165271,0.063957661
vannamei,0.175548716,0.207494589,0.124765059
vannamei,0.124019634,0.139111983,0.049697432
vannamei,0.169080535,0.17875321,0.062569199
vannamei,0.186080941,0.17350983,0.164311461
vannamei,0.136339767,0.200239221,0.155484812
vannamei,0.161831739,0.117498992,0.188104109
vannamei,0.218102014,0.126267011,0.190031444
vannamei,0.13278656,0.124481936,0.312001026
vannamei,0.174833976,0.117527546,0.064026645
vannamei,0.131174952,0.146347745,0.207003345
vannamei,0.116459572,0.157681281,0.142377105
vannamei,0.133458576,0.171307668,0.429055849
vannamei,0.209953266,0.155354838,0.38597323
vannamei,0.129821997,0.159581269,0.105172736
vannamei,0.193500178,0.123006551,0.181809784
vannamei,0.105456653,0.157753623,0.050417898
vannamei,0.091129291,0.241628584,0.111003534
vannamei,0.150683614,0.168964217,0.354710469
vannamei,0.141145418,0.148726735,0.085043963
vannamei,0.070695655,0.078275635,0.117484166
vannamei,0.172990423,0.120817234,0.302763061
vannamei,0.19685855,0.12649647,0.050519216
vannamei,0.199868222,0.15893426,0.228432873
vannamei,0.112210559,0.135081854,0.271655414
vannamei,0.128546997,0.168083317,0.02896697
vannamei,0.105650096,0.115379565,0.124886079
vannamei,0.141782504,0.11502223,0.192180567
vannamei,0.077273882,0.096802894,0.424172104
vannamei,0.248943006,0.187785931,0.122371221
vannamei,0.116417214,0.14536057,0.343209402
vannamei,0.139644975,0.106579328,0.312105914
vannamei,0.118915193,0.101770739,0.089309956
vannamei,0.100700951,0.185287146,0.140421111
vannamei,0.218312883,0.172141319,0.16363966
vannamei,0.149757027,0.10741977,0.550959037
vannamei,0.119307387,0.185362478,0.069972419
vannamei,0.197184494,0.124205253,0.357420456
vannamei,0.145233931,0.171129748,0.109864909
vannamei,0.180509679,0.140480457,0.134179466
vannamei,0.141750521,0.117725127,0.201403872
vannamei,0.124299,0.121746351,0.072252573
vannamei,0.138359433,0.159501751,0.101843616
vannamei,0.100434422,0.105953734,0.138445361
vannamei,0.204565978,0.156771889,0.120128591
vannamei,0.112199467,0.188912524,0.179193411
vannamei,0.105250832,0.113054928,0.082545829
vannamei,0.163711445,0.141181092,0.191103409
vannamei,0.143101462,0.151144395,0.086801806
vannamei,0.115179341,0.075246839,0.173722289
vannamei,0.204982596,0.161808402,0.139417145
vannamei,0.116778113,0.287902482,0.066461152
vannamei,0.191251315,0.099487462,0.174829812
vannamei,0.173848196,0.124953438,0.145675834
vannamei,0.116056499,0.259517753,0.133273348
vannamei,0.152771226,0.115379679,0.095412578
vannamei,0.136400696,0.180128073,0.287879468
vannamei,0.115604805,0.178732608,0.10081238
vannamei,0.149500205,0.113626798,0.150469449
vannamei,0.10144404,0.124626535,0.213546988
vannamei,0.133522037,0.200085619,0.085430704
vannamei,0.177363451,0.205170255,0.192689173
vannamei,0.105810212,0.175088335,0.160354633
vannamei,0.127208753,0.214887111,0.085828681
vannamei,0.11612432,0.172078803,0.309506244
vannamei,0.140994116,0.29730648,0.058699011
vannamei,0.205357094,0.186566386,0.245372846
vannamei,0.116195188,0.167198573,0.065781102
vannamei,0.107740498,0.216084291,0.115659556
vannamei,0.132504632,0.153747184,0.051604373
vannamei,0.165294793,0.123739458,0.247052356
vannamei,0.096841136,0.149676076,0.341011537
vannamei,0.134546019,0.192149614,0.343226552
vannamei,0.165573654,0.235765153,0.199710001
vannamei,0.166113325,0.245694881,0.162904903
vannamei,0.145777121,0.139468635,0.032193647
vannamei,0.136788319,0.133274034,0.052521189
vannamei,0.212356032,0.121332249,0.119069754
vannamei,0.227394033,0.246925763,0.139894418
vannamei,0.262570009,0.091534338,0.234011633
vannamei,0.148921326,0.115118617,0.130257641
vannamei,0.130296152,0.175058571,0.051945857
vannamei,0.243264122,0.173536412,1.217754586
vannamei,0.303009862,0.083005568,0.36612716
vannamei,0.189893001,0.099416437,0.32769915
vannamei,0.13546877,0.138642446,0.20056757
vannamei,0.289998073,0.096565598,0.427990893
vannamei,0.13302693,0.171685499,0.308317876
vannamei,0.343527676,0.104301797,0.083637631
vannamei,0.164022906,0.140386536,0.106486268
vannamei,0.108277324,0.108361201,0.07397796
vannamei,0.185051488,0.134765961,0.088263113
vannamei,0.167778864,0.158282803,0.048821429
vannamei,0.13962364,0.111944327,0.237348693
vannamei,0.103995829,0.132813195,0.09582142
vannamei,0.154273183,0.177337988,0.367104479
vannamei,0.134282805,0.11656656,0.063784616
vannamei,0.136513013,0.171132995,0.040196909
vannamei,0.154938829,0.158082339,0.134306536
vannamei,0.149900928,0.125989693,0.170968139
vannamei,0.157778458,0.162965854,0.06314672
vannamei,0.089601383,0.245534689,0.135966534
vannamei,0.107005311,0.173129527,0.369450888
vannamei,0.124044767,0.146887742,0.110499674
vannamei,0.194176566,0.222927228,0.035736878
vannamei,0.100840237,0.202561744,0.32991363
vannamei,0.181397268,0.168402359,0.123979431
vannamei,0.142617443,0.085961792,0.115638896
vannamei,0.244896348,0.192531448,0.065425136
vannamei,0.197410713,0.165952178,0.133636925
vannamei,0.103112263,0.166835318,0.115263462
vannamei,0.139467976,0.109488089,0.059736998
vannamei,0.161417263,0.161742892,0.530109516
vannamei,0.099600096,0.160011824,0.18752459
vannamei,0.121124071,0.176742497,0.260666692
vannamei,0.163479765,0.136720129,0.091212205
vannamei,0.173801608,0.106949063,0.278880415
vannamei,0.164574876,0.181324527,0.092489961
vannamei,0.129101623,0.128954601,0.35607377
vannamei,0.113316047,0.091807867,0.452437382
vannamei,0.123793061,0.163982362,0.145907308
vannamei,0.162163877,0.151365411,0.054917239
vannamei,0.141975232,0.176505394,0.128620923
vannamei,0.11051534,0.138140392,0.101961662
vannamei,0.159250114,0.160106399,0.357652467
vannamei,0.129002233,0.113569105,0.154333684
vannamei,0.081286788,0.149006268,0.051901263
vannamei,0.133934595,0.132421015,0.133099661
vannamei,0.16743524,0.096281143,0.169059853
vannamei,0.25183658,0.130682497,0.650443507
vannamei,0.163382238,0.112931332,0.149914708
vannamei,0.142441438,0.113672822,0.055343999
vannamei,0.200615792,0.117556675,0.171633674
vannamei,0.175863935,0.120455842,0.209999174
vannamei,0.108876767,0.137379973,0.181703423
vannamei,0.221714759,0.198405924,0.110892385
vannamei,0.204973358,0.164948808,0.038320955
vannamei,0.236975308,0.249949176,0.049576681
vannamei,0.183178819,0.188220627,0.186588073
vannamei,0.123473488,0.18309142,0.087112013
vannamei,0.202405951,0.126753328,0.400326686
vannamei,0.110089804,0.142928613,0.192520728
vannamei,0.160257918,0.170387299,0.199422632
vannamei,0.133590472,0.150646599,0.074599383
vannamei,0.13982329,0.28059853,0.160575683
vannamei,0.200700927,0.108874699,0.178743362
vannamei,0.165753772,0.158204579,0.107500823
vannamei,0.165027768,0.097869982,0.026561863
vannamei,0.102426601,0.15221721,0.046794364
vannamei,0.121088395,0.162623078,0.306896947
vannamei,0.141460907,0.122105123,0.343838046
vannamei,0.14146376,0.185466744,1.202465136
vannamei,0.197223423,0.11821915,0.296190138
vannamei,0.167955005,0.147135901,0.155748276
vannamei,0.163914007,0.127107881,0.184796606
vannamei,0.105559713,0.191060847,0.170560715
vannamei,0.14149678,0.190628314,0.181967888
vannamei,0.153653598,0.250471912,0.044201688
vannamei,0.134896697,0.216370357,0.048533609
vannamei,0.159829087,0.1435827,0.058400972
vannamei,0.150315064,0.135634451,0.259771694
vannamei,0.151854051,0.159576256,0.189937745
vannamei,0.121389075,0.147355658,0.104257645
vannamei,0.270304931,0.132716892,0.323234579
vannamei,0.113505515,0.109362667,0.040460963
vannamei,0.197305435,0.166630131,0.036484407
vannamei,0.136239134,0.164268222,0.157544062
vannamei,0.183428077,0.085174057,0.08338189
vannamei,0.138359003,0.187389953,0.089012185
vannamei,0.227250646,0.095243231,0.112953006
vannamei,0.151778928,0.146842494,0.099163287
vannamei,0.151382996,0.169305245,0.254775003
vannamei,0.102021647,0.164514882,0.033740171
vannamei,0.138675542,0.125274906,0.180141989
vannamei,0.206514825,0.24240557,0.107552398
vannamei,0.142280549,0.182563134,0.057576065
