species,larval,postlarval,juvenile-adult
macrobrachium,0.513701325,0.196168828,0.459295479
macrobrachium,0.414288368,0.100129286,0.496206233
macrobrachium,0.698537783,0.205289604,0.473644308
macrobrachium,0.505610661,0.158408915,0.461838428
macrobrachium,0.747885742,0.10662667,0.579493904
macrobrachium,0.49868226,0.187395122,0.443131918
macrobrachium,0.472486587,0.175083202,0.496937292
macrobrachium,0.619119182,0.141025932,0.483157528
macrobrachium,0.674754118,0.13508736,0.419664726
macrobrachium,0.580594043,0.183415584,0.549822815
macrobrachium,0.622438663,0.156839188,0.480131353
macrobrachium,0.632995065,0.236069356,0.574654612
macrobrachium,0.518163651,0.111790176,0.534281069
macrobrachium,0.473639179,0.186756615,0.403773757
macrobrachium,0.546091411,0.264630458,0.399873495
macrobrachium,0.614718788,0.296664765,0.473574565
macrobrachium,0.43855773,0.137328799,0.501776331
macrobrachium,0.439182262,0.284849448,0.465698457
macrobrachium,0.717217774,0.105657528,0.502896901
macrobrachium,0.470935997,0.141682399,0.50367261
macrobrachium,0.39577853,0.252569463,0.457645266
macrobrachium,0.626285736,0.175482815,0.596431238
macrobrachium,0.473407615,0.275314254,0.393985609
macrobrachium,0.501719696,0.139180888,0.483695039
macrobrachium,0.658093062,0.167070807,0.454374308
macrobrachium,0.607908587,0.103568,0.517528211
macrobrachium,0.602362103,0.149763009,0.560603068
macrobrachium,0.726806226,0.168173903,0.510998428
macrobrachium,0.387669507,0.18715665,0.466585825
macrobrachium,0.498686103,0.09951092,0.589286709
macrobrachium,0.596610875,0.13900513,0.422818348
macrobrachium,0.576519325,0.159229399,0.549870025
macrobrachium,0.585882884,0.10879997,0.507428801
macrobrachium,0.652134946,0.214142634,0.477445081
macrobrachium,0.506075542,0.191694925,0.542486608
macrobrachium,0.737653003,0.20919902,0.521839454
macrobrachium,0.519612394,0.240001854,0.462814604
macrobrachium,0.559511035,0.109180357,0.453484506
macrobrachium,0.508627652,0.180473756,0.458722083
macrobrachium,0.560255873,0.161595509,0.528224467
macrobrachium,0.514109456,0.129982512,0.498686154
macrobrachium,0.481344441,0.27605134,0.477390065
macrobrachium,0.559610027,0.220114302,0.447753361
macrobrachium,0.442381643,0.288927331,0.557978638
macrobrachium,0.50974084,0.245239233,0.4626016
macrobrachium,0.61722096,0.323008305,0.495010118
macrobrachium,0.436256815,0.192582786,0.331356396
macrobrachium,0.613634285,0.135027628,0.574392823
macrobrachium,0.488661872,0.246368563,0.472862864
macrobrachium,0.51450883,0.165519292,0.414383587
macrobrachium,0.493853393,0.110076203,0.50888596
macrobrachium,0.482618544,0.192053197,0.525897244
macrobrachium,0.513100505,0.1548423,0.490977063
macrobrachium,0.765011776,0.160588087,0.532599333
macrobrachium,0.455955103,0.163048068,0.415984788
macrobrachium,0.478930663,0.179904546,0.583937469
macrobrachium,0.488005876,0.168070269,0.464274286
macrobrachium,0.493327704,0.1829404,0.567725984
macrobrachium,0.561881833,0.121902358,0.487165112
macrobrachium,0.511622247,0.173949675,0.432789757
macrobrachium,0.614608849,0.125985045,0.510959606
macrobrachium,0.53733519,0.101037746,0.588448365
macrobrachium,0.521841867,0.172458288,0.453035869
macrobrachium,0.523110027,0.274935954,0.550600165
macrobrachium,0.426388287,0.15150095,0.579183178
macrobrachium,0.476411907,0.217789651,0.648522923
macrobrachium,0.548183556,0.268783737,0.428534689
macrobrachium,0.389661131,0.244102281,0.471008675
macrobrachium,0.643306913,0.124278694,0.5145212
macrobrachium,0.475015138,0.081988112,0.453065332
macrobrachium,0.457093147,0.299930954,0.588098073
macrobrachium,0.545751342,0.213167002,0.504573695
macrobrachium,0.582008818,0.152893637,0.42125832
macrobrachium,0.520136129,0.194581223,0.447331834
macrobrachium,0.513449983,0.120606745,0.513985883
macrobrachium,0.554096655,0.112418593,0.402255156
macrobrachium,0.66402789,0.152437317,0.509008824
macrobrachium,0.545420295,0.177042354,0.587099102
macrobrachium,0.502795911,0.114625896,0.552387285
macrobrachium,0.463265639,0.180245999,0.471681028
macrobrachium,0.510754867,0.169876531,0.467691678
macrobrachium,0.595847263,0.178883941,0.495770013
macrobrachium,0.543845949,0.233328977,0.411795758
macrobrachium,0.502346503,0.159192281,0.437793803
macrobrachium,0.67190448,0.202920399,0.486449071
macrobrachium,0.476613149,0.147484291,0.558039481
macrobrachium,0.508163853,0.257706569,0.463298088
macrobrachium,0.541970238,0.124859639,0.497307405
macrobrachium,0.57118067,0.1994027,0.523821115
macrobrachium,0.659242672,0.130296115,0.562382999
macrobrachium,0.548077723,0.23694588,0.467480095
macrobrachium,0.464314187,0.164322639,0.488552484
macrobrachium,0.504203414,0.150876122,0.526053516
macrobrachium,0.498979675,0.161684537,0.435069034
macrobrachium,0.597500987,0.225590992,0.450874371
macrobrachium,0.589603061,0.12452787,0.474370609
macrobrachium,0.64107572,0.217835293,0.382305118
macrobrachium,0.727538626,0.183944912,0.561631067
macrobrachium,0.560430837,0.208832459,0.386018596
macrobrachium,0.575215077,0.207590652,0.538254696
macrobrachium,0.605683668,0.192755801,0.490424131
macrobrachium,0.513910696,0.213792121,0.521424473
macrobrachium,0.447876741,0.318446063,0.458870467
macrobrachium,0.804878471,0.240142276,0.439587828
macrobrachium,0.783982871,0.155641246,0.473253378
macrobrachium,0.576887764,0.350982178,0.466366812
macrobrachium,0.484001633,0.117405103,0.447649784
macrobrachium,0.38725548,0.212032475,0.496475403
macrobrachium,0.583606914,0.120084115,0.546963048
macrobrachium,0.467946301,0.172901962,0.507795583
macrobrachium,0.539755616,0.198402199,0.497852786
macrobrachium,0.516943025,0.085120311,0.544823616
macrobrachium,0.491089926,0.100652532,0.533544142
macrobrachium,0.530979448,0.201238755,0.497358625
macrobrachium,0.583126828,0.436756772,0.431596147
macrobrachium,0.62260711,0.223666244,0.337535726
macrobrachium,0.564463363,0.143673606,0.528697379
macrobrachium,0.551876197,0.214938481,0.500636435
macrobrachium,0.71917611,0.213901596,0.515141677
macrobrachium,0.529119905,0.124441682,0.475842459
macrobrachium,0.650528266,0.214621813,0.538279704
macrobrachium,0.54653333,0.150335844,0.457112239
macrobrachium,0.824813904,0.15670118,0.380417716
macrobrachium,0.517415306,0.285608408,0.468500249
macrobrachium,0.444026225,0.172981874,0.458867805
macrobrachium,0.35992487,0.059026094,0.448447772
macrobrachium,0.749807097,0.217810416,0.53005815
macrobrachium,0.500749769,0.081011023,0.525543323
macrobrachium,0.534186906,0.231754849,0.525473906
macrobrachium,0.556515566,0.156646837,0.392258525
macrobrachium,0.644060014,0.108859742,0.564173982
macrobrachium,0.523036524,0.169419236,0.506269338
macrobrachium,0.694396361,0.2064159,0.53568861
macrobrachium,0.544902659,0.320332226,0.55066582
macrobrachium,0.559591406,0.15161582,0.550061133
macrobrachium,0.488285801,0.187636286,0.506845678
macrobrachium,0.758575936,0.226188326,0.47737877
macrobrachium,0.465676434,0.106772482,0.536134111
macrobrachium,0.486038764,0.114111202,0.452239592
macrobrachium,0.617717959,0.167338186,0.510818262
macrobrachium,0.550253602,0.08919617,0.436691817
macrobrachium,0.566568256,0.257156746,0.446115583
macrobrachium,0.52436369,0.163415805,0.459504212
macrobrachium,0.511630244,0.206585272,0.478177883
macrobrachium,0.542960435,0.146144783,0.377961818
macrobrachium,0.551097579,0.141302758,0.438229624
macrobrachium,0.551223084,0.335097887,0.543257444
macrobrachium,0.407861834,0.14072063,0.515579364
macrobrachium,0.544682506,0.187484338,0.581373269
macrobrachium,0.403228898,0.126886108,0.591054273
macrobrachium,0.574031425,0.143199162,0.660138193
macrobrachium,0.489583078,0.097766997,0.494894873
macrobrachium,0.482926435,0.153865582,0.557223449
macrobrachium,0.496397729,0.163188457,0.419146706
macrobrachium,0.63271721,0.207985929,0.590959152
macrobrachium,0.706194553,0.159506412,0.62169602
macrobrachium,0.53620157,0.095882854,0.437887289
macrobrachium,0.541270555,0.120731714,0.614957633
macrobrachium,0.46598399,0.264325242,0.533338379
macrobrachium,0.652457504,0.10284055,0.55651693
macrobrachium,0.519181054,0.168808195,0.426402489
macrobrachium,0.469744153,0.213586505,0.54425039
macrobrachium,0.545389275,0.117423168,0.404589639
macrobrachium,0.534921304,0.152354551,0.434618624
macrobrachium,0.55324902,0.106212944,0.577187041
macrobrachium,0.642118112,0.15770564,0.572194752
macrobrachium,0.739991581,0.161668478,0.428938954
macrobrachium,0.502902823,0.111880562,0.549263421
macrobrachium,0.570888762,0.204127907,0.499726437
macrobrachium,0.483087578,0.126491365,0.557534669
macrobrachium,0.481843361,0.209899446,0.460931379
macrobrachium,0.522421295,0.200699194,0.592528102
macrobrachium,0.469292696,0.182559485,0.428865097
macrobrachium,0.692865226,0.214238757,0.588420781
macrobrachium,0.552057026,0.167516329,0.492615097
macrobrachium,0.535348617,0.21309796,0.525945616
macrobrachium,0.576766898,0.145501008,0.385630021
macrobrachium,0.550713195,0.193932524,0.593330363
macrobrachium,0.653367886,0.145894941,0.46321027
macrobrachium,0.679915248,0.184170401,0.478191739
macrobrachium,0.578581193,0.145519697,0.470167079
macrobrachium,0.445653286,0.176027667,0.531992966
macrobrachium,0.554681893,0.138440364,0.566808756
macrobrachium,0.496890705,0.137137413,0.527280559
macrobrachium,0.467740597,0.135990912,0.397641195
macrobrachium,0.503891986,0.258156903,0.507547148
macrobrachium,0.491809803,0.156852921,0.477699311
macrobrachium,0.678425002,0.333830524,0.469741935
macrobrachium,0.532221693,0.200625389,0.461526005
macrobrachium,0.469959989,0.19190459,0.544138335
macrobrachium,0.511036152,0.09507462,0.500470726
macrobrachium,0.508880824,0.154924244,0.465018228
macrobrachium,0.475224494,0.163640446,0.419607241
macrobrachium,0.448822126,0.32176871,0.357039872
macrobrachium,0.482186866,0.127143742,0.525806918
macrobrachium,0.494505772,0.153759362,0.499499283
macrobrachium,0.475957646,0.183229038,0.407252576
macrobrachium,0.608745724,0.119522783,0.596986909
macrobrachium,0.619367372,0.119304842,0.443178809
macrobrachium,0.456093107,0.154427594,0.382532515
macrobrachium,0.633922871,0.091528202,0.458148476
macrobrachium,0.524905083,0.120306277,0.553758585
macrobrachium,0.482938826,0.133814328,0.483938183
macrobrachium,0.597114176,0.232462508,0.500316907
macrobrachium,0.503565694,0.183517505,0.474940141
macrobrachium,0.568024269,0.290136607,0.495612972
macrobrachium,0.463214104,0.188637989,0.421770429
macrobrachium,0.487524351,0.180826989,0.411029089
macrobrachium,0.482384268,0.157547127,0.477402406
macrobrachium,0.468475598,0.176087336,0.42606403
macrobrachium,0.428433099,0.178727721,0.429390538
macrobrachium,0.423128776,0.152992843,0.478169013
macrobrachium,0.537063959,0.113873111,0.391890678
macrobrachium,0.482776682,0.274981925,0.539557457
macrobrachium,0.443248952,0.282192516,0.502011166
macrobrachium,0.526775252,0.164159919,0.462710707
macrobrachium,0.723529755,0.158640404,0.558018671
macrobrachium,0.656599846,0.169912456,0.459554726
macrobrachium,0.557022773,0.112924502,0.403315018
macrobrachium,0.545956812,0.148778242,0.558376561
macrobrachium,0.513240167,0.270390452,0.423563912
macrobrachium,0.568449519,0.156365545,0.550133513
macrobrachium,0.551637088,0.185431282,0.532097863
macrobrachium,0.643155053,0.176901697,0.486109406
macrobrachium,0.451487212,0.209062903,0.488272708
macrobrachium,0.523277255,0.116033041,0.402312344
macrobrachium,0.557589954,0.125070878,0.485072059
macrobrachium,0.473307706,0.207891469,0.516587501
macrobrachium,0.497493753,0.115321455,0.546568108
macrobrachium,0.572609634,0.172620712,0.431910088
macrobrachium,0.464253533,0.140199237,0.427908707
macrobrachium,0.635567438,0.171504901,0.520867949
macrobrachium,0.41911718,0.131115705,0.474303909
macrobrachium,0.437052974,0.165189422,0.403077739
macrobrachium,0.564654054,0.177082125,0.496845224
macrobrachium,0.502675113,0.12496083,0.497513101
macrobrachium,0.435671184,0.194807152,0.453889877
macrobrachium,0.512508513,0.381414837,0.574985895
macrobrachium,0.599894239,0.170592101,0.462887298
macrobrachium,0.564880413,0.126116212,0.398969676
macrobrachium,0.432609321,0.191579952,0.443064932
macrobrachium,0.552538281,0.15855577,0.388961785
macrobrachium,0.548000307,0.181371954,0.495024512
macrobrachium,0.596866641,0.220208712,0.472857607
macrobrachium,0.653693349,0.116023858,0.493621057
macrobrachium,0.626941309,0.15708265,0.468991368
macrobrachium,0.586567714,0.238273681,0.560922968
macrobrachium,0.766008567,0.242123351,0.610482192
macrobrachium,0.582804992,0.107914118,0.446634538
macrobrachium,0.585686654,0.185116549,0.476232679
macrobrachium,0.515952437,0.090893142,0.349552654
macrobrachium,0.53924352,0.220170067,0.528806
macrobrachium,0.488399554,0.17844882,0.41834939
macrobrachium,0.385288294,0.268871921,0.583599754
macrobrachium,0.463859044,0.122760531,0.384162819
macrobrachium,0.36644071,0.171575243,0.511618369
macrobrachium,0.470099499,0.12269926,0.493307522
macrobrachium,0.43039658,0.20696616,0.499152886
macrobrachium,0.557433301,0.137468766,0.591773671
macrobrachium,0.48050079,0.192812865,0.439454248
macrobrachium,0.436438483,0.118183876,0.422938919
macrobrachium,0.681820754,0.090243691,0.431320548
macrobrachium,0.527693685,0.286714824,0.4632339
macrobrachium,0.462999253,0.103552404,0.463881324
macrobrachium,0.492755852,0.129289378,0.490093504
macrobrachium,0.538907445,0.256833758,0.551788364
macrobrachium,0.38678271,0.215761905,0.595046688
macrobrachium,0.591886019,0.276746006,0.539005648
macrobrachium,0.558562907,0.086231035,0.424899746
macrobrachium,0.579292758,0.162656335,0.418931926
macrobrachium,0.416477389,0.407038034,0.392926188
macrobrachium,0.646223951,0.254232503,0.488182131
macrobrachium,0.515102584,0.109606521,0.504832472
macrobrachium,0.4860777,0.161935242,0.458209797
macrobrachium,0.479008312,0.119876807,0.485792111
macrobrachium,0.580775865,0.132803824,0.526286
macrobrachium,0.593271948,0.22270761,0.436189439
macrobrachium,0.476295804,0.137674769,0.472502353
macrobrachium,0.625392696,0.13871373,0.613735346
macrobrachium,0.57176971,0.199247499,0.471156878
macrobrachium,0.580444229,0.329572839,0.415034051
macrobrachium,0.563720268,0.182705992,0.474764857
macrobrachium,0.553198505,0.184838426,0.519832516
macrobrachium,0.586318091,0.153801021,0.543777474
macrobrachium,0.562575992,0.155022007,0.451377053
macrobrachium,0.462982809,0.25466943,0.509488834
macrobrachium,0.640248145,0.169500084,0.544490652
macrobrachium,0.555603276,0.12379548,0.414382942
macrobrachium,0.586537929,0.318957476,0.513267308
macrobrachium,0.496380073,0.238425957,0.479321116
macrobrachium,0.516204058,0.137676935,0.416419362
macrobrachium,0.364917654,0.118938321,0.472940429
macrobrachium,0.551208073,0.152971966,0.423435737
macrobrachium,0.352825451,0.184044182,0.443031874
macrobrachium,0.464582169,0.268856194,0.432683372
macrobrachium,0.571617955,0.162973923,0.461061382
macrobrachium,0.447178725,0.153345317,0.560135291
macrobrachium,0.519932221,0.174241662,0.424045339
macrobrachium,0.444495715,0.242783391,0.495082664
macrobrachium,0.38114045,0.22556861,0.445161842
macrobrachium,0.512580863,0.203346792,0.417416375
macrobrachium,0.467035778,0.14043266,0.398225139
macrobrachium,0.452672619,0.305867082,0.455672142
macrobrachium,0.43088405,0.200048514,0.468956736
macrobrachium,0.463049461,0.18712529,0.547161927
macrobrachium,0.437368008,0.269413907,0.454857243
macrobrachium,0.433870127,0.123495926,0.405458768
macrobrachium,0.457488333,0.125967206,0.4533567
macrobrachium,0.593806392,0.233849346,0.435589653
macrobrachium,0.424620253,0.170738211,0.486976278
macrobrachium,0.530114792,0.163226753,0.490498706
macrobrachium,0.640446996,0.225301326,0.466054842
macrobrachium,0.640922572,0.118054868,0.538734392
macrobrachium,0.563261072,0.189506432,0.496087644
macrobrachium,0.677943727,0.084649775,0.471346927
macrobrachium,0.504658316,0.219014748,0.528628419
macrobrachium,0.48242489,0.158572718,0.406751777
macrobrachium,0.567081233,0.168596527,0.447798852
macrobrachium,0.448916441,0.26567566,0.525374008
macrobrachium,0.383511159,0.170718752,0.566297235
macrobrachium,0.435330309,0.198002654,0.448194125
macrobrachium,0.533367613,0.171996129,0.562131683
macrobrachium,0.412614192,0.137444776,0.463169596
macrobrachium,0.362391536,0.194878432,0.478828215
macrobrachium,0.472801927,0.170483312,0.500417119
macrobrachium,0.607817932,0.128240553,0.620448368
macrobrachium,0.635000158,0.230395597,0.393137547
macrobrachium,0.67071922,0.232244836,0.518318677
macrobrachium,0.463844127,0.189675213,0.487600535
macrobrachium,0.602101881,0.180674103,0.548238451
macrobrachium,0.613879269,0.273805016,0.425612987
macrobrachium,0.420126784,0.18624526,0.504717995
macrobrachium,0.654401161,0.128927256,0.507832397
macrobrachium,0.586466807,0.105478445,0.461897746
macrobrachium,0.482427833,0.158768884,0.527671232
macrobrachium,0.428810743,0.121367448,0.419784234
macrobrachium,0.421003435,0.092933816,0.504947471
macrobrachium,0.514219702,0.154889105,0.584570308
macrobrachium,0.551258014,0.135729174,0.405666926
macrobrachium,0.657642164,0.179111717,0.582727626
macrobrachium,0.485136051,0.19622923,0.453127903
macrobrachium,0.654913748,0.342049006,0.564527289
macrobrachium,0.594344836,0.14429905,0.469143819
macrobrachium,0.580297833,0.217573852,0.424681779
macrobrachium,0.476145111,0.150216722,0.517638744
macrobrachium,0.569915746,0.142324945,0.463159536
macrobrachium,0.570087297,0.153277317,0.525817692
macrobrachium,0.57406726,0.310218911,0.454813181
macrobrachium,0.658497494,0.186187138,0.42801911
macrobrachium,0.484577671,0.100749641,0.469771119
macrobrachium,0.485969016,0.16392776,0.43703073
macrobrachium,0.509653263,0.163418767,0.5313249
macrobrachium,0.65899392,0.192658164,0.478715779
macrobrachium,0.41473265,0.183515187,0.514861666
macrobrachium,0.769789753,0.144265186,0.498102949
macrobrachium,0.538693223,0.191210948,0.462943783
macrobrachium,0.919666674,0.201566252,0.500963254
macrobrachium,0.639979075,0.158201721,0.487947194
macrobrachium,0.577489185,0.255585318,0.592566925
macrobrachium,0.60174456,0.278179433,0.462551244
macrobrachium,0.501819119,0.227710656,0.532346698
macrobrachium,0.638552587,0.136390158,0.589928882
macrobrachium,0.586967963,0.237147413,0.493807275
macrobrachium,0.507128937,0.126410615,0.645600197
macrobrachium,0.602607517,0.177102403,0.500130442
macrobrachium,0.606591255,0.215658818,0.435720314
macrobrachium,0.406351937,0.220903046,0.511707243
macrobrachium,0.498782351,0.215885894,0.387312004
macrobrachium,0.53705908,0.16698593,0.453967226
macrobrachium,0.645899345,0.305488944,0.510340816
macrobrachium,0.550261263,0.187169975,0.482356874
macrobrachium,0.827514341,0.366699523,0.557485833
macrobrachium,0.624339566,0.153541059,0.491795624
macrobrachium,0.564163573,0.232768264,0.430862941
macrobrachium,0.433744446,0.258326214,0.539816747
macrobrachium,0.531419628,0.206705067,0.561618684
macrobrachium,0.498707571,0.188400321,0.445598796
macrobrachium,0.629041425,0.175254665,0.443351901
macrobrachium,0.611603762,0.178620451,0.496118822
macrobrachium,0.562251954,0.11978036,0.490280297
macrobrachium,0.446734599,0.198713571,0.428374359
macrobrachium,0.502121681,0.204723771,0.406058766
macrobrachium,0.509643393,0.214254231,0.601967069
macrobrachium,0.524375557,0.117443857,0.449803901
macrobrachium,0.417498886,0.214904261,0.509157648
macrobrachium,0.609323909,0.224258259,0.436087288
macrobrachium,0.424291494,0.110901066,0.438499688
macrobrachium,0.661199351,0.235682059,0.584167919
macrobrachium,0.408149582,0.137951317,0.648584782
macrobrachium,0.719508907,0.196388694,0.557613729
macrobrachium,0.708140359,0.212654812,0.425248073
macrobrachium,0.391646259,0.278867882,0.519344382
macrobrachium,0.413604707,0.28401778,0.53031296
macrobrachium,0.468970696,0.164179876,0.504507155
macrobrachium,0.614508592,0.178945535,0.511518877
macrobrachium,0.527177058,0.097463749,0.504194536
macrobrachium,0.520266727,0.244452091,0.430285677
macrobrachium,0.690088459,0.159132115,0.486221881
macrobrachium,0.493700722,0.189925682,0.448742326
macrobrachium,0.483076034,0.183222685,0.560279564
macrobrachium,0.558993316,0.185748795,0.473606887
macrobrachium,0.651952608,0.092208757,0.446407772
macrobrachium,0.562954963,0.092715211,0.446859861
macrobrachium,0.61223343,0.239619073,0.52789252
macrobrachium,0.400622128,0.183948389,0.498167561
macrobrachium,0.615649009,0.274380793,0.540244129
macrobrachium,0.590809191,0.127574172,0.448685022
macrobrachium,0.404789017,0.110233282,0.61095407
macrobrachium,0.52910167,0.162207015,0.464021223
macrobrachium,0.475193583,0.132736194,0.464594644
macrobrachium,0.549905947,0.172478894,0.485359087
macrobrachium,0.57225807,0.297579105,0.451664909
macrobrachium,0.490487287,0.22088212,0.455393745
macrobrachium,0.558892973,0.164829991,0.459655085
macrobrachium,0.453236684,0.326685247,0.563747459
macrobrachium,0.510840069,0.152664339,0.493914675
macrobrachium,0.556989907,0.259679306,0.550001892
macrobrachium,0.514921412,0.151221238,0.621103266
macrobrachium,0.494133093,0.1429855,0.511565831
macrobrachium,0.537544788,0.280659269,0.579682296
macrobrachium,0.568376875,0.168368089,0.451243211
macrobrachium,0.480539966,0.078197088,0.549336488
macrobrachium,0.610569901,0.161111133,0.436455437
macrobrachium,0.459025673,0.142130675,0.557308974
macrobrachium,0.420678518,0.205127401,0.560104623
macrobrachium,0.542050882,0.218893313,0.487988103
macrobrachium,0.755518845,0.17644172,0.484841186
macrobrachium,0.403234661,0.267018777,0.489574625
macrobrachium,0.76591893,0.133333176,0.418683572
macrobrachium,0.520108501,0.143987381,0.590345382
macrobrachium,0.470396505,0.193735319,0.528391621
macrobrachium,0.651354068,0.218520205,0.522538623
macrobrachium,0.431306756,0.138001069,0.516926172
macrobrachium,0.447454675,0.267539916,0.527686402
macrobrachium,0.580025901,0.135978818,0.51445798
macrobrachium,0.338005925,0.160545109,0.490078152
macrobrachium,0.624113073,0.175964255,0.395352285
macrobrachium,0.47791894,0.172314002,0.447714709
macrobrachium,0.625896748,0.157031392,0.601889916
macrobrachium,0.480419734,0.175924106,0.524060651
macrobrachium,0.56433918,0.168366387,0.422372849
macrobrachium,0.428525066,0.149199157,0.46578479
macrobrachium,0.730794704,0.170660338,0.402925416
macrobrachium,0.503625152,0.243927679,0.435238535
macrobrachium,0.390501258,0.127173944,0.446012508
macrobrachium,0.418558621,0.203440388,0.452830147
macrobrachium,0.534854441,0.175825995,0.534940227
macrobrachium,0.662368791,0.207068439,0.469258314
macrobrachium,0.526614013,0.115207191,0.59823503
macrobrachium,0.528011385,0.174709297,0.535381121
macrobrachium,0.406211301,0.175842541,0.406771853
macrobrachium,0.375633602,0.166778688,0.57148965
macrobrachium,0.667353455,0.111417044,0.433764146
macrobrachium,0.648531623,0.236072113,0.568488845
macrobrachium,0.550372896,0.133571581,0.422446629
macrobrachium,0.609371765,0.145553701,0.511058667
macrobrachium,0.38495231,0.185365589,0.533068609
macrobrachium,0.631665024,0.147502149,0.442662391
macrobrachium,0.566091615,0.341579241,0.497375773
macrobrachium,0.525704294,0.184824105,0.431986492
macrobrachium,0.576385475,0.23366856,0.630055407
macrobrachium,0.586807492,0.310190212,0.403800764
macrobrachium,0.526007349,0.139930605,0.458852094
macrobrachium,0.463548869,0.163889294,0.52313815
macrobrachium,0.617506206,0.120894038,0.555824329
macrobrachium,0.573456628,0.188717254,0.513782376
macrobrachium,0.609735923,0.207770887,0.471243676
macrobrachium,0.463500717,0.283667016,0.482144252
macrobrachium,0.498031821,0.142140994,0.448676143
macrobrachium,0.583360312,0.153685051,0.401914997
macrobrachium,0.457650166,0.125480222,0.3876764
macrobrachium,0.654608084,0.135877542,0.543412157
macrobrachium,0.561271035,0.169945197,0.546707301
macrobrachium,0.48964135,0.158237991,0.523003921
macrobrachium,0.655685082,0.25724804,0.502731413
macrobrachium,0.620686306,0.197322338,0.508369806
macrobrachium,0.696489218,0.169849786,0.400180758
macrobrachium,0.638154726,0.123088368,0.434566586
macrobrachium,0.577246317,0.152864062,0.603408636
macrobrachium,0.488491276,0.141711729,0.397370648
macrobrachium,0.554134533,0.165370943,0.51806025
macrobrachium,0.596549155,0.109577272,0.49945961
macrobrachium,0.471596404,0.143975684,0.60482421
macrobrachium,0.449724393,0.14164176,0.597222352
macrobrachium,0.496341041,0.253004044,0.499715778
macrobrachium,0.662062037,0.172270436,0.536362688
macrobrachium,0.512912083,0.151092469,0.598453836
macrobrachium,0.546490453,0.125014371,0.624329353
macrobrachium,0.463105294,0.211264061,0.464668255
macrobrachium,0.651417788,0.215775634,0.590254518
macrobrachium,0.557613108,0.254178265,0.596916592
macrobrachium,0.794745472,0.137109146,0.652343715
macrobrachium,0.43328978,0.090791525,0.575970522
macrobrachium,0.57345747,0.142177066,0.40635218
macrobrachium,0.619002375,0.133438039,0.524350035
macrobrachium,0.690124834,0.188003671,0.393068038
macrobrachium,0.616621698,0.226675824,0.54399987
macrobrachium,0.622071951,0.178317653,0.514583474
macrobrachium,0.551490546,0.161036733,0.445269122
macrobrachium,0.613877351,0.126261679,0.490209214
macrobrachium,0.504910131,0.124449506,0.441766682
macrobrachium,0.342847697,0.15596409,0.492086106
macrobrachium,0.383355158,0.172321185,0.440468894
macrobrachium,0.521720043,0.156759652,0.464583744
macrobrachium,0.48184717,0.179725595,0.64431452
macrobrachium,0.551272394,0.08043862,0.497260551
macrobrachium,0.385715029,0.180526303,0.520467763
macrobrachium,0.646433485,0.290457637,0.439750274
macrobrachium,0.508499382,0.132153685,0.541563066
macrobrachium,0.825003113,0.217936219,0.465302877
macrobrachium,0.715361261,0.141422188,0.549995706
macrobrachium,0.374690984,0.150973679,0.437141593
macrobrachium,0.490229804,0.220070319,0.530905899
macrobrachium,0.430542374,0.240608567,0.613463292
macrobrachium,0.68004577,0.278712617,0.508502977
macrobrachium,0.602439326,0.150246979,0.459866978
macrobrachium,0.588868116,0.18035859,0.574704071
macrobrachium,0.509837062,0.160843166,0.506786886
macrobrachium,0.523267435,0.301714928,0.390497302
macrobrachium,0.432602152,0.165719214,0.562095772
macrobrachium,0.504046129,0.268989394,0.52720147
macrobrachium,0.632411128,0.249706765,0.505034645
macrobrachium,0.701283432,0.162858209,0.519607608
macrobrachium,0.391651114,0.25030126,0.453310662
macrobrachium,0.533925795,0.132851569,0.44710584
macrobrachium,0.586404808,0.171000517,0.466263488
macrobrachium,0.477551104,0.222045667,0.590479242
macrobrachium,0.446022347,0.09293531,0.436420875
macrobrachium,0.497114292,0.242114451,0.487363939
macrobrachium,0.496754462,0.072683405,0.517873466
macrobrachium,0.507213757,0.096679765,0.4367298
macrobrachium,0.43766959,0.22458781,0.461199535
macrobrachium,0.496651142,0.179669638,0.432376362
macrobrachium,0.523763495,0.141513568,0.554506068
macrobrachium,0.509805506,0.097409894,0.431834019
macrobrachium,0.305828892,0.192102807,0.51093576
macrobrachium,0.404110898,0.185462339,0.522352748
macrobrachium,0.587648074,0.229935346,0.436754831
macrobrachium,0.596252399,0.200515575,0.496026705
macrobrachium,0.616747753,0.093803239,0.570949412
macrobrachium,0.548046264,0.113132189,0.453252169
macrobrachium,0.502905585,0.170775115,0.574593912
macrobrachium,0.499632376,0.122898156,0.495443341
macrobrachium,0.50476257,0.263576066,0.474794213
macrobrachium,0.455885259,0.219959952,0.376140486
macrobrachium,0.552376345,0.192464882,0.390451554
macrobrachium,0.490757578,0.181530806,0.47438299
macrobrachium,0.590016346,0.167808986,0.445025679
macrobrachium,0.478125537,0.183021531,0.457939089
macrobrachium,0.71798672,0.205262172,0.465144091
macrobrachium,0.731450507,0.319515278,0.429351194
macrobrachium,0.449832293,0.203226688,0.461242704
macrobrachium,0.494570057,0.236553824,0.492856625
macrobrachium,0.538799389,0.184752122,0.448536329
macrobrachium,0.540714234,0.382642751,0.415637283
macrobrachium,0.594992452,0.197812987,0.420140452
macrobrachium,0.580155082,0.14009863,0.405305938
macrobrachium,0.613819686,0.209029854,0.455631524
macrobrachium,0.603117006,0.177212368,0.514229235
