"","total.farmed"
"29244",175.806923097525
"29245",143.745307152635
"29246",154.064290387692
"29247",148.752157624325
"29248",129.844932068714
"29249",151.938550203435
"29250",121.921430245348
"29251",134.565408637317
"29252",108.549748953895
"29253",153.952105563248
"29254",139.592821146209
"29255",141.507957501878
"29256",141.43427826931
"29257",155.713790905953
"29258",170.291403187759
"29259",209.951224473468
"29260",145.739902820971
"29261",175.999724609388
"29262",119.878282812702
"29263",193.463842379252
"29264",129.345943266647
"29265",195.544762780786
"29266",85.4306689008789
"29267",164.45353846366
"29268",127.995717116387
"29269",158.352271060387
"29270",121.484924030157
"29271",147.24798393113
"29272",150.129597663504
"29273",147.42428393612
"29274",199.015745887896
"29275",143.272748232738
"29276",103.67209637311
"29277",125.741580786967
"29278",161.510061768955
"29279",148.113396444346
"29280",121.973991237104
"29281",190.726484150167
"29282",142.779860901911
"29283",110.040419474375
"29284",135.899848447772
"29285",130.785532774416
"29286",175.687742506018
"29287",216.608257821441
"29288",127.515225107119
"29289",181.304663807865
"29290",200.669325659478
"29291",155.92809812616
"29292",193.647810359282
"29293",176.425833403964
"29294",162.797797554683
"29295",205.265537838799
"29296",126.516036345128
"29297",172.762759786901
"29298",153.634520149626
"29299",159.710732927728
"29300",126.53721528402
"29301",166.804001432114
"29302",167.608375145108
"29303",148.539877569003
"29304",136.525589020269
"29305",173.534341803891
"29306",149.019839740516
"29307",174.31538692511
"29308",118.127763800349
"29309",164.633576340768
"29310",113.928334117596
"29311",134.216015866411
"29312",193.4762261489
"29313",196.541015497278
"29314",126.527809737152
"29315",171.075330247863
"29316",142.427190421232
"29317",112.876301402692
"29318",149.700785802687
"29319",156.581400223257
"29320",189.258006602585
"29321",132.344844789057
"29322",173.974240762702
"29323",130.438792818265
"29324",148.550166223728
"29325",137.870590957053
"29326",134.363160371829
"29327",140.595206309776
"29328",156.688673773736
"29329",159.018348802452
"29330",119.333617580266
"29331",174.073039524117
"29332",170.892267064166
"29333",122.262818189114
"29334",167.92865178999
"29335",187.173676877677
"29336",122.552487163538
"29337",109.501635445065
"29338",159.032523724843
"29339",147.084624047672
"29340",135.475885437468
"29341",139.63589397539
"29342",156.722151049358
"29343",121.86978166583
"29344",132.479562687053
"29345",125.294680359276
"29346",96.0107938082783
"29347",150.090814273111
"29348",161.430343353804
"29349",159.415635727962
"29350",114.690945368209
"29351",130.472904505416
"29352",116.953505386001
"29353",157.426094768694
"29354",165.50392943233
"29355",139.850615042463
"29356",133.536693528415
"29357",144.697463327677
"29358",138.843636383573
"29359",198.57071323029
"29360",148.680707964451
"29361",135.132184590889
"29362",195.913781938042
"29363",181.684941360293
"29364",147.37452435686
"29365",141.851523648055
"29366",123.693835370332
"29367",145.339362394827
"29368",156.801529903034
"29369",160.61775190535
"29370",102.23665510662
"29371",141.312019545149
"29372",137.81424348619
"29373",166.86893841586
"29374",179.649600849123
"29375",128.755794414264
"29376",145.606427002752
"29377",129.227664465551
"29378",100.521775787836
"29379",105.988442019992
"29380",123.798670429721
"29381",177.449668713476
"29382",151.890247620714
"29383",184.336444535035
"29384",126.043042806492
"29385",133.070095771894
"29386",173.026183925401
"29387",137.499936752863
"29388",171.177984611138
"29389",135.802476744979
"29390",95.0712396490767
"29391",105.859745039888
"29392",134.830458804982
"29393",162.848448949541
"29394",120.200219792016
"29395",154.306231193777
"29396",162.837450708251
"29397",162.101476708062
"29398",139.425444149813
"29399",135.048925198323
"29400",120.054234440639
"29401",108.805161592914
"29402",209.639210935961
"29403",153.003784663016
"29404",179.433264199478
"29405",131.156829963081
"29406",134.952419403576
"29407",121.231750871247
"29408",155.967043243303
"29409",180.945442922005
"29410",158.588661180092
"29411",148.891299513237
"29412",159.55138781178
"29413",171.871535641154
"29414",184.464340524249
"29415",135.030718955625
"29416",148.772351267454
"29417",120.501115889228
"29418",157.013688899184
"29419",131.664544609448
"29420",117.825793119326
"29421",192.064943162879
"29422",209.861100415222
"29423",147.131968172267
"29424",125.387480888757
"29425",128.730138658391
"29426",132.054726341512
"29427",149.114703034178
"29428",126.280216137659
"29429",140.805770522185
"29430",117.188385346115
"29431",199.059399898156
"29432",151.499178467361
"29433",119.924929172232
"29434",199.993188278983
"29435",159.419056738043
"29436",167.044261226252
"29437",135.62424199039
"29438",145.378650766821
"29439",130.627754863201
"29440",159.85733012599
"29441",145.61075938715
"29442",157.440278938005
"29443",129.271290762008
"29444",155.898507387794
"29445",168.569295365285
"29446",143.090433335181
"29447",153.639459824847
"29448",129.323106257876
"29449",133.216485237954
"29450",146.764183384528
"29451",128.924433615295
"29452",160.108837585638
"29453",123.108735740869
"29454",151.972033261753
"29455",158.335832502666
"29456",128.748054108357
"29457",134.66227887665
"29458",153.437095271921
"29459",146.69957250974
"29460",106.409254634172
"29461",187.28817757042
"29462",150.217936998716
"29463",168.78228733912
"29464",174.754257467315
"29465",163.892291238402
"29466",115.786975065154
"29467",137.467623146907
"29468",154.633021984051
"29469",174.008225109245
"29470",194.644799850442
"29471",165.076093876465
"29472",91.4197220270527
"29473",151.523314061872
"29474",191.632635966152
"29475",143.149532479275
"29476",172.732591156449
"29477",174.818486751622
"29478",152.395317823081
"29479",174.208931470976
"29480",146.443680756234
"29481",131.54219039668
"29482",180.88802553123
"29483",143.509384191123
"29484",104.697592583191
"29485",169.536746297129
"29486",123.370457475493
"29487",143.686558852338
"29488",143.723571363118
"29489",113.277263453361
"29490",159.348561896836
"29491",181.901256887599
"29492",159.954887265931
"29493",151.264432681949
"29494",143.875981679674
"29495",112.770598494212
"29496",142.673844649537
"29497",178.910757661633
"29498",187.829740663254
"29499",171.361647766302
"29500",134.260795507256
"29501",124.696978862248
"29502",166.592565758115
"29503",178.329387654849
"29504",153.666150737064
"29505",160.756701347786
"29506",218.857065700599
"29507",162.058685896473
"29508",169.792567256428
"29509",175.727167344226
"29510",180.935008136284
"29511",112.424693915094
"29512",134.226172637944
"29513",153.978449163292
"29514",139.732344679519
"29515",116.301039515144
"29516",127.820775195543
"29517",158.363145721842
"29518",143.688000751864
"29519",191.442088343958
"29520",133.065257300577
"29521",157.111758488356
"29522",187.025196259659
"29523",171.480815107483
"29524",150.967288273317
"29525",162.308280780259
"29526",179.056119964679
"29527",209.642743569581
"29528",106.012361605903
"29529",124.142524686214
"29530",132.945614349571
"29531",151.509571803695
"29532",161.675379600191
"29533",170.414082768114
"29534",201.066370210534
"29535",132.827033163395
"29536",165.531902148339
"29537",178.482465919869
"29538",202.578727091293
"29539",176.766514376183
"29540",161.523634509245
"29541",146.001033440144
"29542",127.562831488395
"29543",152.952528578874
"29544",146.932385756187
"29545",181.289588443011
"29546",163.524278593604
"29547",191.270245907258
"29548",157.024752273301
"29549",188.522555322988
"29550",155.22309613318
"29551",126.010265344814
"29552",124.251599728195
"29553",160.2571159576
"29554",144.014539462461
"29555",189.476891884116
"29556",165.168544276562
"29557",174.32715580151
"29558",182.262383838735
"29559",141.719181804217
"29560",171.008953063005
"29561",191.619507415029
"29562",153.384964814622
"29563",179.171873359026
"29564",184.31532892272
"29565",159.45696470388
"29566",184.909616445955
"29567",138.850754085972
"29568",175.564558981982
"29569",152.535934029657
"29570",111.623147697382
"29571",175.898139788599
"29572",130.435159102057
"29573",108.734136509568
"29574",160.306082754971
"29575",129.0461661142
"29576",182.656171761917
"29577",140.075387228938
"29578",146.120888975962
"29579",189.61149284766
"29580",134.086832668136
"29581",146.908885301096
"29582",135.411209133304
"29583",157.640672993762
"29584",166.514564533825
"29585",203.211865995396
"29586",155.710149614279
"29587",145.999035094377
"29588",166.949796480251
"29589",147.065660945888
"29590",128.452531887239
"29591",131.488521338096
"29592",134.056339802373
"29593",178.228709113137
"29594",165.221677512503
"29595",151.599815236178
"29596",138.158981591911
"29597",135.467093112392
"29598",170.621652730646
"29599",182.950478700456
"29600",159.670689529856
"29601",163.274579621307
"29602",140.026389226582
"29603",97.6694892026789
"29604",139.960868702849
"29605",148.116597631135
"29606",143.804316078598
"29607",171.541059117374
"29608",118.942176191189
"29609",143.240413207894
"29610",189.703287269067
"29611",185.792380171759
"29612",191.557575990439
"29613",145.227500889088
"29614",181.508011472879
"29615",171.665987505635
"29616",203.186656922392
"29617",169.277491225698
"29618",158.376164657869
"29619",167.014068548415
"29620",137.738315122207
"29621",142.736191619406
"29622",141.661788595621
"29623",180.823115708628
"29624",153.209225407551
"29625",170.325676898209
"29626",116.075924869106
"29627",144.219625117166
"29628",152.078171247273
"29629",185.765886477753
"29630",131.163190887271
"29631",154.535202600909
"29632",108.934038726212
"29633",136.252643680999
"29634",148.722750085515
"29635",190.964861912935
"29636",181.119491153604
"29637",189.688261778273
"29638",181.5951075556
"29639",136.088015931527
"29640",136.985920815507
"29641",186.878931101324
"29642",108.687167950129
"29643",130.27553571581
"29644",177.130666135167
"29645",113.672906907264
"29646",192.331494000585
"29647",152.585398785823
"29648",115.070297945528
"29649",175.243103516503
"29650",181.018368692315
"29651",181.898286469436
"29652",142.330502559206
"29653",165.537283545982
"29654",136.976056184653
"29655",144.330827773086
"29656",152.911935717129
"29657",140.374847384554
"29658",197.0379308055
"29659",180.626753997618
"29660",171.063068278758
"29661",140.922045356574
"29662",136.16510809997
"29663",157.187857435104
"29664",139.163695968457
"29665",195.638027287303
"29666",141.48223011607
"29667",177.622357849969
"29668",147.512194987948
"29669",148.506026507517
"29670",177.609419116823
"29671",117.767801502882
"29672",155.770951216165
"29673",191.62913684251
"29674",201.264135943743
"29675",147.176802593701
"29676",173.212494247419
"29677",180.02134516548
"29678",126.758862267511
"29679",135.188914838426
"29680",204.481148715745
"29681",154.649708874155
"29682",135.617743332916
"29683",178.373892449183
"29684",130.184235667657
"29685",191.778457946282
"29686",142.786547894621
"29687",158.744339838186
"29688",116.695265278659
"29689",188.685696030169
"29690",125.449135498831
"29691",114.464443967182
"29692",127.449189505658
"29693",177.922789457925
"29694",142.653730885781
"29695",188.544565109809
"29696",152.036278694472
"29697",141.349226039066
"29698",128.998044614757
"29699",151.976043014897
"29700",177.608357769858
"29701",187.246793086021
"29702",102.453484943325
"29703",129.168337558755
"29704",182.111216680314
"29705",161.199264349755
"29706",192.112747301544
"29707",173.438847320296
"29708",153.527477610403
"29709",173.611816277226
"29710",181.351174752582
"29711",138.930702973201
"29712",139.897889127702
"29713",179.913692801292
"29714",124.061260148231
"29715",137.635586810529
"29716",141.838901305166
"29717",136.839166972257
"29718",128.09172748648
"29719",136.215823818887
"29720",143.125505947202
"29721",146.057010104107
"29722",100.568139347964
"29723",155.793656368705
"29724",152.506114773738
"29725",166.017534016523
"29726",120.3403415849
"29727",131.07575486565
"29728",114.717224105016
"29729",109.94151911815
"29730",121.973080267171
"29731",168.029125511068
"29732",118.836219100234
"29733",123.163375052121
"29734",186.190670293776
"29735",176.170782675391
"29736",157.111485191984
"29737",146.723949791252
"29738",126.279550912049
"29739",132.363508983465
"29740",156.084043543079
"29741",188.098287150831
"29742",196.970012188667
"29743",140.764229379319
"29744",176.820590191429
"29745",159.576278701758
"29746",148.104338870146
"29747",136.012037868718
"29748",147.366667103021
"29749",164.978439077722
"29750",114.47791362992
"29751",124.148449738075
"29752",167.818962056954
"29753",156.219300943614
"29754",167.378399341796
"29755",182.21528528323
"29756",136.309599386249
"29757",148.986021299361
"29758",136.847967479374
"29759",147.030525371236
"29760",162.517694155463
"29761",166.647404889117
"29762",141.258261481586
"29763",122.492356785628
"29764",118.591485643312
"29765",117.767214377355
"29766",138.378452839734
"29767",132.547533199868
"29768",112.953274668679
"29769",112.592672702688
"29770",204.949259961288
"29771",180.261972154018
"29772",142.602051883086
"29773",157.741093538307
"29774",146.567244401488
"29775",167.579802444151
"29776",108.062230242169
"29777",170.798712937632
"29778",152.086972037459
"29779",124.328958453272
"29780",156.766968688845
"29781",117.124706442284
"29782",116.009802068916
"29783",161.355376952612
"29784",112.532432008748
"29785",142.323111331284
"29786",114.338124658773
"29787",160.119115254589
"29788",159.267158223703
"29789",147.701708626512
"29790",127.120941894078
"29791",146.098451417976
"29792",120.468637469721
"29793",176.704317527236
"29794",118.288306756435
"29795",149.25024621308
"29796",152.858584396749
"29797",157.812102891105
"29798",115.62365264116
"29799",135.710037290217
"29800",163.933853436209
"29801",125.712445884034
"29802",173.22769724943
"29803",110.319529436228
"29804",162.231137780713
"29805",139.83923477935
"29806",123.977565759501
"29807",132.584067027504
"29808",134.611709976184
"29809",129.508042832598
"29810",123.888936642519
"29811",132.858007556471
"29812",129.79525435031
"29813",143.038939998785
"29814",114.261304829659
"29815",129.66868333965
"29816",140.134892064815
"29817",163.152654905076
"29818",158.282773012936
"29819",150.703218683598
"29820",133.231930857049
"29821",164.202918654453
"29822",131.515475275325
"29823",184.277387042522
"29824",156.654117466076
"29825",176.969452966065
"29826",198.104255444645
"29827",163.369763739972
"29828",111.587828869256
"29829",141.677705187601
"29830",169.224617415748
"29831",152.118663686922
"29832",182.524075621964
"29833",160.72261783274
"29834",121.136980451174
"29835",157.003600320319
"29836",134.052681984862
"29837",137.537248319294
"29838",145.049400565311
"29839",159.97841141794
"29840",107.226658093731
"29841",168.392607097474
"29842",139.010094389748
"29843",144.395853761811
"29844",151.305157009021
"29845",192.730599469134
"29846",130.598032524712
"29847",176.58157962119
"29848",170.010845017985
"29849",140.577119967016
"29850",145.034337264588
"29851",155.891912702535
"29852",161.004219758763
"29853",121.470698708005
"29854",129.55617258148
"29855",195.199284301378
"29856",167.777020587136
"29857",118.686606475839
"29858",129.127094945839
"29859",145.936701105244
"29860",151.401082903239
"29861",169.778972544593
"29862",138.930596674054
"29863",130.232304826296
"29864",148.756039848149
"29865",201.40629706
"29866",176.946295738866
"29867",152.958274111076
"29868",188.079480720994
"29869",123.036036439232
"29870",159.943822867374
"29871",183.332714780278
"29872",183.218693485092
"29873",188.585340524094
"29874",138.064880845674
"29875",194.368043014157
"29876",127.947429940707
"29877",125.263026088399
"29878",168.127436787241
"29879",127.372759246874
"29880",142.192420777148
"29881",191.957408838461
"29882",145.752731790746
"29883",177.32271419825
"29884",152.696797959021
"29885",126.297676129617
"29886",197.439222051926
"29887",108.324825028961
"29888",130.238239219433
"29889",189.991085710115
"29890",136.097474803201
"29891",94.6117209897362
"29892",131.121554768018
"29893",140.529191331912
"29894",150.119805902696
"29895",148.515705148564
"29896",196.361326684675
"29897",135.173216560037
"29898",173.728430336103
"29899",196.911204174292
"29900",119.414638058861
"29901",117.644745467728
"29902",146.770416738959
"29903",208.172064890999
"29904",173.033200262143
"29905",154.752322151988
"29906",140.573917567074
"29907",185.412426962479
"29908",149.356759898549
"29909",191.571423563761
"29910",107.057902969209
"29911",149.15196158583
"29912",177.189232152513
"29913",129.994410545366
"29914",130.612095486578
"29915",162.119677114146
"29916",139.701392743249
"29917",168.843879916647
"29918",149.828935583471
"29919",183.086258538514
"29920",136.272963195473
"29921",123.409171972285
"29922",135.269859400613
"29923",197.945284882891
"29924",136.039128730461
"29925",116.370720169053
"29926",123.029947719576
"29927",203.995586482533
"29928",173.986266463554
"29929",161.139456751372
"29930",148.791151739363
"29931",163.451557199106
"29932",126.011544776219
"29933",167.855144973397
"29934",157.753155539388
"29935",140.060236352061
"29936",151.299757508442
"29937",135.943704191866
"29938",104.769784706072
"29939",115.657652664333
"29940",114.981818733796
"29941",141.752489548472
"29942",182.055293961212
"29943",145.229638963101
"29944",119.167392971214
"29945",165.690102937669
"29946",161.186159064206
"29947",166.959188237615
"29948",130.605360978716
"29949",190.757350626561
"29950",143.752490837069
"29951",133.437583256314
"29952",121.980527205767
"29953",189.562808216156
"29954",179.921802889659
"29955",152.025185193727
"29956",144.707106962526
"29957",118.958261896672
"29958",132.979711087983
"29959",158.496997307408
"29960",182.608844783216
"29961",148.975448375972
"29962",143.990693595803
"29963",134.595325322887
"29964",164.712622655776
"29965",160.04410251096
"29966",147.622691346295
"29967",169.62039794244
"29968",158.44091071832
"29969",148.708756381196
"29970",189.137965508303
"29971",156.326981264235
"29972",132.264537617362
"29973",166.108369305829
"29974",144.661346959407
"29975",188.210454357601
"29976",139.006174059446
"29977",122.115467973416
"29978",134.97518795009
"29979",141.901385590455
"29980",145.709023552555
"29981",121.145284293526
"29982",127.727358465306
"29983",141.14667993108
"29984",170.257420175685
"29985",131.095754754794
"29986",153.554401919743
"29987",173.018615792838
"29988",154.530424854631
"29989",155.241731939812
"29990",136.226891479476
"29991",119.202514864199
"29992",134.533280091084
"29993",196.577980546824
"29994",134.176125959329
"29995",167.785984317225
"29996",137.394964405012
"29997",179.645227001858
"29998",123.293524594016
"29999",123.991128875446
"30000",128.063256879074
"30001",168.382447306538
"30002",215.65872627557
"30003",156.319946608885
"30004",110.572956184516
"30005",163.235942564103
"30006",108.867256577463
"30007",184.877697303378
"30008",123.924527985207
"30009",125.968326961796
"30010",129.596109019712
"30011",183.352412769603
"30012",171.412962000903
"30013",140.374659979402
"30014",172.662586132434
"30015",147.647163024576
"30016",160.424241373061
"30017",177.063341666667
"30018",150.191843186838
"30019",129.074507749982
"30020",141.131598648736
"30021",101.575769294686
"30022",129.416599902002
"30023",197.777781772518
"30024",91.7614920196007
"30025",175.18012305171
"30026",154.259018588428
"30027",142.86486157316
"30028",135.236725635952
"30029",162.509645142601
"30030",150.233725495237
"30031",131.191604624769
"30032",152.129599909144
"30033",171.752571462631
"30034",120.981766754119
"30035",171.633952830471
"30036",133.710975022343
"30037",149.587677229766
"30038",112.91143042632
"30039",157.190709719142
"30040",120.53340184878
"30041",146.237492466929
"30042",115.534710072447
"30043",174.645456247405
"30044",113.646727015453
"30045",155.975002577213
"30046",138.44872989305
"30047",203.13374764794
"30048",118.467132316448
"30049",126.991902602687
"30050",166.545301917279
"30051",131.354625310698
"30052",198.286552158389
"30053",151.073187025101
"30054",149.445241846615
"30055",139.641723349932
"30056",150.26221265544
"30057",136.224246725448
"30058",151.892564742603
"30059",180.178411225578
"30060",164.957587878804
"30061",130.073829163495
"30062",122.343177876846
"30063",176.95412150465
"30064",142.540323068497
"30065",146.437998968473
"30066",163.862307168932
"30067",121.078591567619
"30068",139.072267406982
"30069",190.64147854543
"30070",172.436774961444
"30071",137.601328614955
"30072",147.110177009063
"30073",97.389152419815
"30074",113.052545427419
"30075",177.8979933691
"30076",106.881925514595
"30077",141.654439059717
"30078",134.395864639953
"30079",182.482646075677
"30080",112.499107657779
"30081",153.078612050374
"30082",145.866612845466
"30083",174.789073537953
"30084",148.280295296777
"30085",136.856887401167
"30086",189.981734579891
"30087",121.051700013404
"30088",124.010389010958
"30089",138.677168860888
"30090",157.959632329913
"30091",154.583690095079
"30092",138.940364266163
"30093",172.75676171672
"30094",144.67192518023
"30095",124.895836015133
"30096",146.181723885634
"30097",193.714577761485
"30098",151.860002534675
"30099",109.445682572376
"30100",133.745682003583
"30101",170.734476077859
"30102",130.866509256002
"30103",174.809833534737
"30104",155.31896746248
"30105",205.229257357911
"30106",131.962984058717
"30107",145.981163816653
"30108",134.502284980052
"30109",121.221605853817
"30110",141.12438880064
"30111",139.216246607975
"30112",141.757432701398
"30113",115.521185939147
"30114",154.927879545697
"30115",143.642157486022
"30116",138.589427111276
"30117",148.044222268261
"30118",146.441440265164
"30119",189.108493402804
"30120",144.646005186193
"30121",173.31474603267
"30122",166.863406061568
"30123",144.519951436936
"30124",112.942012553172
"30125",146.552186276883
"30126",184.188413430577
"30127",117.530741668901
"30128",132.563109394645
"30129",173.447301418364
"30130",157.075444969272
"30131",154.26434625688
"30132",127.013088065645
"30133",203.831887455464
"30134",163.94746986348
"30135",153.582055374368
"30136",123.536921183487
"30137",183.071035964305
"30138",157.18803625383
"30139",178.395315514861
"30140",214.989380016734
"30141",144.815134716635
"30142",136.247766550546
"30143",202.586511016784
"30144",164.426667762195
"30145",155.946420386705
"30146",140.407556262658
"30147",169.067615760584
"30148",203.042229906253
"30149",181.989387668362
"30150",110.97456867381
"30151",167.444710153715
"30152",138.644095659511
"30153",157.364566366951
"30154",167.601033845163
"30155",150.456327863534
"30156",146.251087259642
"30157",138.94128618143
"30158",126.218343874489
"30159",197.479168141463
"30160",184.543439193541
"30161",133.18174234739
"30162",156.752954091339
"30163",191.231454793126
"30164",133.69718173087
"30165",132.339324323662
"30166",137.665972258349
"30167",142.294883556634
"30168",120.031982562433
"30169",157.920375823399
"30170",142.024661570215
"30171",119.752479687339
"30172",105.465444276569
"30173",158.974481277296
"30174",159.903946008425
"30175",133.96608196033
"30176",154.466333397963
"30177",145.595451083475
"30178",101.58222448085
"30179",124.094731398527
"30180",139.158803471401
"30181",139.24914603195
"30182",147.038770860937
"30183",180.671653255331
"30184",127.84061199651
"30185",179.042040274784
"30186",174.871221655575
"30187",160.442323928088
"30188",119.213095902233
"30189",153.290232487547
"30190",130.852345818124
"30191",192.04372402819
"30192",124.960700560176
"30193",135.131884200771
"30194",161.937392194944
"30195",167.851035135144
"30196",172.802300535121
"30197",211.041792098107
"30198",151.055729971668
"30199",207.077025342428
"30200",168.701607999099
"30201",197.051531165236
"30202",144.720783629574
"30203",173.862144808441
"30204",122.291690323145
"30205",175.733490498925
"30206",134.730344190618
"30207",158.989615978803
"30208",146.71728010619
"30209",132.624030788633
"30210",160.428874511523
"30211",154.629058735098
"30212",184.192531073446
"30213",148.140114409871
"30214",112.217482034836
"30215",154.156186997006
"30216",157.890697198851
"30217",162.556488841656
"30218",203.169443294812
"30219",158.385240510238
"30220",167.926278081261
"30221",157.063487825034
"30222",100.271454616415
"30223",130.222519764787
"30224",147.73170586543
"30225",122.963102406003
"30226",189.58624510204
"30227",114.662048701532
"30228",127.216232864548
"30229",158.581086226915
"30230",137.316304816165
"30231",138.026129617311
"30232",128.550846128897
"30233",125.266392641397
"30234",122.084977304807
"30235",150.66716704377
"30236",122.485583146848
"30237",154.093249423905
"30238",137.761249924576
"30239",135.995035275811
"30240",173.917031238923
"30241",138.957988222465
"30242",145.791000898698
"30243",119.313140005458
"30244",151.418736069565
"30245",122.223113341755
"30246",180.436562584051
"30247",127.680029693834
"30248",110.469991537188
"30249",144.829837859245
"30250",169.079934424364
"30251",137.775668057149
"30252",164.253913951177
"30253",147.476494569341
"30254",181.768858807388
"30255",145.044909716196
"30256",187.376289803423
"30257",98.9082183996234
"30258",181.480978074141
"30259",132.80666350527
"30260",133.443908837319
"30261",203.710469055304
"30262",192.620607620606
"30263",141.074738715162
"30264",166.025227979992
"30265",161.611063022798
"30266",137.74720060394
"30267",153.012558656004
"30268",133.207490653344
"30269",160.528937728645
"30270",118.902706560683
"30271",156.58799353361
"30272",205.306820148771
"30273",139.779393307045
"30274",170.619252278637
"30275",213.926916276883
"30276",141.023572202136
"30277",168.487476052515
"30278",148.028885280261
"30279",173.977604579366
"30280",129.350763095849
"30281",132.763528764857
"30282",114.938787879703
"30283",173.63965723136
"30284",142.969621767542
"30285",133.712983315962
"30286",115.06118143906
"30287",104.440676025578
"30288",159.197514045256
"30289",139.297059650917
"30290",148.674418724113
"30291",192.954866431376
"30292",111.227174481583
"30293",134.689403302289
"30294",171.125478157341
"30295",157.314334048996
"30296",164.611151359133
"30297",158.886002442989
"30298",179.250471697135
"30299",149.840377083842
"30300",108.480007480591
"30301",121.510070760586
"30302",139.2334883807
"30303",148.072215365237
"30304",172.331201011109
"30305",187.507042578819
"30306",160.004508761441
"30307",186.396376503108
"30308",183.816848755194
"30309",137.90405833874
"30310",207.231810944811
"30311",121.084545964298
"30312",137.160209157008
"30313",122.335096742393
"30314",174.961179727556
"30315",116.159466198388
"30316",157.526594343406
"30317",171.156550384453
"30318",103.357111460397
"30319",123.947646917215
"30320",147.579112875018
"30321",162.929035348577
"30322",107.643928759974
"30323",127.961139120251
"30324",132.377914890153
"30325",162.22171719075
"30326",157.053044506804
"30327",137.383205301232
"30328",183.36132821621
"30329",150.605135561032
"30330",154.593196711056
"30331",96.2387267296357
"30332",130.984829169499
"30333",125.890158632444
"30334",188.066773996586
"30335",157.331149789408
"30336",126.387214369845
"30337",206.219454864723
"30338",138.262891500959
"30339",178.027241161023
"30340",153.541735094583
"30341",129.367011673838
"30342",147.848664513625
"30343",123.886199742794
"30344",113.957954173821
"30345",163.922417893766
"30346",199.990250346356
"30347",136.790377861336
"30348",127.178270953848
"30349",131.328030237554
"30350",145.220970352654
"30351",166.047134931893
"30352",166.426302436009
"30353",193.815813423412
"30354",134.804532731701
"30355",163.35047633548
"30356",152.721672471436
"30357",150.801892247642
"30358",168.202579742607
"30359",131.671167332017
"30360",139.668096106082
"30361",163.858547365707
"30362",190.890079210039
"30363",168.485868301519
"30364",147.037180067121
"30365",164.152883783859
"30366",152.646402674203
"30367",145.311383249108
"30368",138.651343964552
"30369",131.331865660638
"30370",212.93164072803
"30371",169.651495349213
"30372",150.742131382602
"30373",157.405415823997
"30374",151.535628358301
"30375",138.449651255659
"30376",153.839518672999
"30377",153.303404186473
"30378",217.12232562782
"30379",111.323146152101
"30380",115.315837326828
"30381",132.180578410851
"30382",141.163633377818
"30383",117.368287147914
"30384",139.375101569745
"30385",199.812733751278
"30386",200.767311082804
"30387",124.348461906802
"30388",155.195177308115
"30389",162.864746242355
"30390",137.895339989028
"30391",145.270005747077
"30392",182.028219962293
"30393",92.0152650017041
"30394",136.220575819366
"30395",163.856637175712
"30396",129.317065700387
"30397",195.904862555427
"30398",141.925645371376
"30399",169.920100310756
"30400",161.357923940003
"30401",150.211527804523
"30402",118.652347875881
"30403",145.330869219758
"30404",175.498761104555
"30405",128.199535215106
"30406",152.474307901716
"30407",150.307267466304
"30408",125.163983213677
"30409",171.232953751683
"30410",142.261447110343
"30411",200.68597866218
"30412",135.956054788523
"30413",161.333035422412
"30414",160.022139794468
"30415",187.129744745393
"30416",182.206837695748
"30417",120.581358386398
"30418",136.008907691807
"30419",149.72815490777
"30420",177.202681892586
"30421",115.43779543172
"30422",142.126580722442
"30423",148.458157775204
"30424",169.989122168765
"30425",151.333413009693
"30426",185.995351557206
"30427",195.605020431907
"30428",176.169428554211
"30429",130.732266415171
"30430",219.960949483707
"30431",138.256336607112
"30432",134.057482134029
"30433",132.560977197684
"30434",192.377788411002
"30435",154.704239298202
"30436",147.517450932109
"30437",173.788694322577
"30438",89.2222235972815
"30439",184.32293854511
"30440",155.57314271258
"30441",147.43719452412
"30442",129.38581566389
"30443",156.884130998441
"30444",175.902760296792
"30445",147.719724512053
"30446",143.536095794335
"30447",150.604102992748
"30448",122.786633907566
"30449",127.984578216768
"30450",138.96860754221
"30451",201.446792276422
"30452",146.983612333757
"30453",140.37829935699
"30454",150.496665316171
"30455",141.06985460234
"30456",115.757568604702
"30457",103.472705432983
"30458",173.462782865906
"30459",178.499992567836
"30460",173.439974177513
"30461",123.044287711628
"30462",113.484738399068
"30463",134.885659428565
"30464",154.872817949427
"30465",216.509456404569
"30466",167.037937343661
"30467",128.374926204686
"30468",163.612400518351
"30469",134.283990800494
"30470",173.894919062003
"30471",204.164866363048
"30472",130.196429996752
"30473",172.144300692435
"30474",100.008637027367
"30475",141.575045756043
"30476",177.825751372159
"30477",191.551296549681
"30478",171.424645093919
"30479",190.014974872849
"30480",138.812157588512
"30481",136.490498386188
"30482",167.207624209989
"30483",155.677810181647
"30484",130.776285746184
"30485",155.654733453878
"30486",153.52495692147
"30487",188.29022887433
"30488",124.62293936373
"30489",134.223256946453
"30490",179.467527153307
"30491",162.924776858665
"30492",148.432900364799
"30493",177.593221518212
"30494",133.485433966568
"30495",115.451657738109
"30496",211.974356043791
"30497",155.661640606865
"30498",187.35233581789
"30499",135.112250427668
"30500",133.523709194203
"30501",155.635869587994
"30502",149.086481540963
"30503",145.029076750884
"30504",116.268651852947
"30505",149.223893231321
"30506",141.283882905234
"30507",152.064840827519
"30508",192.670622649412
"30509",133.700599357602
"30510",161.031557443188
"30511",190.650576787208
"30512",114.068435381238
"30513",161.936254095843
"30514",142.443155067543
